invoice_id,vendor_id,po_id,contract_id,project_id,invoice_type,invoice_status,invoice_date,due_date,gross_amount,tax_rate,tax_amount,retention_pct,retention_amount,net_amount,currency,payment_term,early_payment_discount,paid_date,paid_amount,approved_by,approval_date,invoice_ref,description,created_date
INV-2025-0000090,VND-000560,PO-2023-0000354,,PRJ-2023-00162,SERVICE,APPROVED,2025-06-03,2025-08-02,213181.92,0.15,31977.29,0.0,0.0,245159.21,SAR,NET15,0.0,,,EMP-000126,2025-06-17,INV-REF-VX933JY,Able teach certain candidate economy company produce ago.,2025-06-03
INV-2021-0000091,VND-000495,PO-2022-0000391,,PRJ-2022-00110,MATERIAL,APPROVED,2021-07-03,2021-10-01,114189.69,0.15,17128.45,0.0,0.0,131318.14,AED,NET60,0.0,,,EMP-000420,2021-07-08,INV-REF-LU053BL,Appear score moment second live.,2021-07-03
INV-2019-0000092,VND-000282,PO-2019-0000886,,PRJ-2019-00009,ADVANCE,PAID,2019-01-26,2019-04-26,422087.32,0.15,63313.1,0.0,0.0,485400.42,SAR,NET15,0.0,2019-03-04,485400.42,EMP-000944,2019-02-08,INV-REF-GC589GO,Analysis situation term miss leader who article look.,2019-01-26
INV-2025-0000093,VND-000225,PO-2021-0000636,,PRJ-2019-00652,MATERIAL,PARTIALLY_PAID,2025-12-14,2026-01-13,34438.15,0.05,1721.91,0.0,0.0,36160.06,SAR,NET15,0.0,2026-01-04,22533.88,EMP-000334,2025-12-19,INV-REF-FT661CE,Focus chance call person.,2025-12-14
INV-2025-0000094,VND-000750,,CTR-2022-000335,PRJ-2019-00135,SERVICE,PAID,2025-08-01,2025-08-31,60385.65,0.15,9057.85,0.0,0.0,69443.5,SAR,NET45,0.0,2025-08-19,69443.5,EMP-000149,2025-08-07,INV-REF-YM985HS,Measure involve soldier boy pressure there necessary.,2025-08-01
INV-2023-0000095,VND-000169,,CTR-2023-000303,PRJ-2020-00264,SERVICE,APPROVED,2023-06-23,2023-07-08,54821.5,0.15,8223.23,0.0,0.0,63044.73,AED,NET90,0.0,,,EMP-000804,2023-06-26,INV-REF-OA367VD,Indeed believe interview professor hear check.,2023-06-23
INV-2025-0000096,VND-000742,PO-2024-0000991,,PRJ-2022-00691,ADVANCE,PARTIALLY_PAID,2025-07-07,2025-07-22,10989.85,0.15,1648.48,0.0,0.0,12638.33,SAR,NET90,219.8,2025-07-16,4572.48,EMP-000671,2025-07-13,INV-REF-FF711BG,Speech news only no form business.,2025-07-07
INV-2024-0000097,VND-000391,,CTR-2022-000111,PRJ-2021-00843,PROGRESS,APPROVED,2024-08-29,2024-09-13,153918.79,0.15,23087.82,0.05,7695.94,169310.67,GBP,IMMEDIATE,0.0,,,EMP-000637,2024-09-07,INV-REF-SM560TW,Official defense prevent difference.,2024-08-29
INV-2021-0000098,VND-000065,PO-2021-0000932,,PRJ-2022-00651,ADVANCE,APPROVED,2021-06-04,2021-08-03,146032.27,0.15,21904.84,0.0,0.0,167937.11,SAR,NET30,0.0,,,EMP-000771,2021-06-05,INV-REF-XH158WR,Difficult investment night should perform push news.,2021-06-04
INV-2021-0000099,VND-000241,PO-2024-0000139,,PRJ-2022-00909,ADVANCE,UNDER_REVIEW,2021-08-21,2021-10-05,99475.85,0.05,4973.79,0.0,0.0,104449.64,AED,NET15,0.0,,,,,INV-REF-LR940SW,Tv go consider century price.,2021-08-21
INV-2024-0000100,VND-000761,PO-2024-0000907,,PRJ-2020-00745,ADVANCE,APPROVED,2024-12-01,2024-12-16,69433.12,0.05,3471.66,0.0,0.0,72904.78,USD,NET90,0.0,,,EMP-000280,2024-12-06,INV-REF-FV120HN,Information game have return since nothing.,2024-12-01
INV-2019-0000101,VND-000456,,CTR-2024-000876,PRJ-2020-00974,PROGRESS,APPROVED,2019-12-18,2020-02-01,11812.86,0.05,590.64,0.05,590.64,11812.86,AED,IMMEDIATE,0.0,,,EMP-000419,2019-12-29,INV-REF-KW102ND,Evening product magazine kind.,2019-12-18
INV-2021-0000102,VND-000992,PO-2024-0000094,,PRJ-2022-00126,MATERIAL,APPROVED,2021-04-19,2021-07-18,52524.34,0.15,7878.65,0.0,0.0,60402.99,SAR,NET30,0.0,,,EMP-000761,2021-04-25,INV-REF-HW438BH,Question or money final determine.,2021-04-19
INV-2020-0000103,VND-000211,PO-2022-0000213,,PRJ-2022-00071,ADVANCE,PAID,2020-04-20,2020-05-20,59037.51,0.15,8855.63,0.0,0.0,67893.14,EUR,NET60,0.0,2020-05-16,67893.14,EMP-000926,2020-04-30,INV-REF-NT900NX,Share face build market.,2020-04-20
INV-2019-0000104,VND-000134,PO-2020-0000818,,PRJ-2023-00554,MATERIAL,ON_HOLD,2019-02-26,2019-03-13,29631.23,0.0,0.0,0.0,0.0,29631.23,SAR,NET45,0.0,,,,,INV-REF-YI622TO,Next property government however score job least.,2019-02-26
INV-2025-0000105,VND-000017,,CTR-2024-000054,PRJ-2021-00179,PROGRESS,PAID,2025-09-27,2025-10-12,77502.96,0.0,0.0,0.1,7750.3,69752.66,SAR,NET15,1550.06,2025-10-05,68202.6,EMP-000475,2025-10-10,INV-REF-BK159ZT,Face if whom commercial way least.,2025-09-27
INV-2021-0000106,VND-000516,,CTR-2024-000931,PRJ-2020-00227,SERVICE,UNDER_REVIEW,2021-09-24,2021-11-08,180968.14,0.15,27145.22,0.0,0.0,208113.36,USD,NET90,0.0,,,,,INV-REF-GP516BL,Model how financial fund four collection.,2021-09-24
INV-2019-0000107,VND-000412,PO-2024-0000503,,PRJ-2020-00437,MATERIAL,REJECTED,2019-08-16,2019-08-31,1671578.34,0.15,250736.75,0.0,0.0,1922315.09,SAR,NET30,0.0,,,,,INV-REF-GM818XW,Road standard spring door chair culture.,2019-08-16
INV-2020-0000108,VND-000649,PO-2022-0000730,,PRJ-2020-00600,MATERIAL,APPROVED,2020-07-14,2020-10-12,128266.67,0.05,6413.33,0.0,0.0,134680.0,SAR,IMMEDIATE,0.0,,,EMP-000923,2020-07-23,INV-REF-LX921OF,Senior service large under north play person.,2020-07-14
INV-2023-0000109,VND-000118,,CTR-2024-000221,PRJ-2019-00874,SERVICE,PAID,2023-08-20,2023-09-19,145266.55,0.05,7263.33,0.0,0.0,152529.88,SAR,NET90,0.0,2023-09-04,152529.88,EMP-000925,2023-08-27,INV-REF-EE527CO,Someone option goal avoid left.,2023-08-20
INV-2022-0000110,VND-000321,,CTR-2021-000384,PRJ-2023-00682,PROGRESS,APPROVED,2022-02-04,2022-02-19,88285.5,0.0,0.0,0.1,8828.55,79456.95,SAR,NET30,0.0,,,EMP-000461,2022-02-06,INV-REF-SE005PF,Order his oil west school American training occur.,2022-02-04
INV-2024-0000111,VND-000570,,CTR-2022-000980,PRJ-2019-00062,PROGRESS,PARTIALLY_PAID,2024-12-09,2024-12-24,5551.61,0.15,832.74,0.1,555.16,5829.19,SAR,NET90,0.0,2024-12-20,4491.77,EMP-000979,2024-12-16,INV-REF-EG359JD,Billion tonight gas research mean common easy.,2024-12-09
INV-2025-0000112,VND-000295,PO-2022-0000361,,PRJ-2023-00615,ADVANCE,SUBMITTED,2025-10-23,2026-01-21,94866.81,0.0,0.0,0.0,0.0,94866.81,SAR,NET45,0.0,,,,,INV-REF-HN778KX,Truth hold simple quickly appear piece.,2025-10-23
INV-2022-0000113,VND-000866,PO-2021-0000118,,PRJ-2021-00570,MATERIAL,UNDER_REVIEW,2022-10-21,2022-11-20,108049.56,0.05,5402.48,0.0,0.0,113452.04,EUR,NET90,0.0,,,,,INV-REF-GJ515RY,Edge surface who owner character.,2022-10-21
INV-2025-0000114,VND-000659,,CTR-2022-000624,PRJ-2020-00571,PROGRESS,PAID,2025-01-15,2025-02-14,3972329.15,0.15,595849.37,0.1,397232.92,4170945.6,USD,NET60,79446.58,2025-01-25,4091499.02,EMP-000039,2025-01-21,INV-REF-WT192PS,Can remember be next poor foreign.,2025-01-15
INV-2021-0000115,VND-000580,PO-2024-0000072,,PRJ-2024-00674,MATERIAL,PARTIALLY_PAID,2021-11-21,2021-12-06,73973.23,0.0,0.0,0.0,0.0,73973.23,USD,NET30,1479.46,2021-11-25,36106.13,EMP-000685,2021-11-29,INV-REF-PQ281BG,Adult final week game she court.,2021-11-21
INV-2021-0000116,VND-000333,PO-2022-0000611,,PRJ-2019-00796,MATERIAL,APPROVED,2021-01-27,2021-02-26,155176.9,0.0,0.0,0.0,0.0,155176.9,EUR,NET45,0.0,,,EMP-000945,2021-01-28,INV-REF-SY221GG,Strong this also from short capital heavy.,2021-01-27
INV-2024-0000117,VND-000435,PO-2022-0000425,,PRJ-2023-00498,MATERIAL,APPROVED,2024-04-20,2024-07-19,93707.39,0.05,4685.37,0.0,0.0,98392.76,SAR,NET30,0.0,,,EMP-000745,2024-04-22,INV-REF-ZK229UC,Improve put down.,2024-04-20
INV-2021-0000118,VND-000540,,CTR-2024-000047,PRJ-2022-00684,PROGRESS,PAID,2021-11-03,2021-11-18,17102.55,0.0,0.0,0.1,1710.26,15392.29,SAR,NET30,342.05,2021-11-07,15050.24,EMP-000548,2021-11-16,INV-REF-WV794YC,Move finally speak light strong.,2021-11-03
INV-2020-0000119,VND-000123,,CTR-2020-000765,PRJ-2019-00008,PROGRESS,APPROVED,2020-03-07,2020-05-06,548111.61,0.05,27405.58,0.05,27405.58,548111.61,USD,IMMEDIATE,0.0,,,EMP-000822,2020-03-16,INV-REF-DX597SX,Me industry class current painting their.,2020-03-07
INV-2023-0000120,VND-000074,,CTR-2020-000447,PRJ-2021-00407,PROGRESS,PARTIALLY_PAID,2023-02-09,2023-03-26,304948.91,0.0,0.0,0.1,30494.89,274454.02,SAR,IMMEDIATE,0.0,2023-03-07,179698.63,EMP-000061,2023-02-16,INV-REF-JG075TH,Expect several evening town.,2023-02-09
INV-2021-0000121,VND-000333,PO-2024-0000852,,PRJ-2023-00176,MATERIAL,SUBMITTED,2021-07-05,2021-07-20,323368.53,0.15,48505.28,0.0,0.0,371873.81,EUR,NET90,0.0,,,,,INV-REF-OC261WB,Apply maybe dog yes heart agreement.,2021-07-05
INV-2020-0000122,VND-000081,,CTR-2021-000227,PRJ-2021-00406,SERVICE,APPROVED,2020-03-27,2020-04-11,25233.27,0.05,1261.66,0.0,0.0,26494.93,USD,IMMEDIATE,0.0,,,EMP-000549,2020-04-05,INV-REF-IC152SE,Serve light past town.,2020-03-27
INV-2023-0000123,VND-000360,PO-2024-0000242,,PRJ-2020-00745,MATERIAL,PAID,2023-03-16,2023-04-30,809515.72,0.0,0.0,0.0,0.0,809515.72,SAR,NET45,16190.31,2023-03-26,793325.41,EMP-000259,2023-03-29,INV-REF-JJ043UM,Institution simply down business draw police performance.,2023-03-16
INV-2025-0000124,VND-000792,,CTR-2019-000476,PRJ-2023-00644,PROGRESS,UNDER_REVIEW,2025-12-15,2026-03-15,12054.86,0.15,1808.23,0.1,1205.49,12657.6,USD,NET15,0.0,,,,,INV-REF-MI117BO,Offer responsibility fact ability good number cost.,2025-12-15
INV-2023-0000125,VND-000324,PO-2024-0000070,,PRJ-2019-00155,MATERIAL,ON_HOLD,2023-08-15,2023-09-29,238061.81,0.05,11903.09,0.0,0.0,249964.9,USD,NET60,0.0,,,,,INV-REF-EH185IG,Never hospital like player wonder effect administration.,2023-08-15
INV-2021-0000126,VND-000463,PO-2023-0000294,,PRJ-2021-00039,SERVICE,APPROVED,2021-11-27,2021-12-12,2638400.55,0.0,0.0,0.0,0.0,2638400.55,USD,IMMEDIATE,0.0,,,EMP-000095,2021-12-04,INV-REF-UQ153OG,Same forward and national spend compare single let.,2021-11-27
INV-2022-0000127,VND-000757,PO-2024-0000830,,PRJ-2022-00918,SERVICE,ON_HOLD,2022-11-30,2022-12-30,22341.37,0.15,3351.21,0.0,0.0,25692.58,USD,NET60,0.0,,,,,INV-REF-ET722XD,Fall analysis current.,2022-11-30
INV-2023-0000128,VND-000106,PO-2020-0000732,,PRJ-2021-00831,MATERIAL,SUBMITTED,2023-09-16,2023-10-16,42215.95,0.0,0.0,0.0,0.0,42215.95,SAR,NET30,0.0,,,,,INV-REF-GZ054IE,Already positive experience television answer.,2023-09-16
INV-2022-0000129,VND-000625,PO-2023-0000382,,PRJ-2019-00163,ADVANCE,PAID,2022-07-18,2022-09-16,114631.4,0.05,5731.57,0.0,0.0,120362.97,USD,NET60,2292.63,2022-07-22,118070.34,EMP-000622,2022-07-31,INV-REF-ZX541BZ,Thus hit wind many marriage under.,2022-07-18
INV-2024-0000130,VND-000097,,CTR-2024-000291,PRJ-2019-00572,PROGRESS,SUBMITTED,2024-06-19,2024-07-04,46387.56,0.05,2319.38,0.05,2319.38,46387.56,USD,IMMEDIATE,0.0,,,,,INV-REF-UB841FB,Yet Congress family bill foreign fast knowledge response.,2024-06-19
INV-2021-0000131,VND-000679,PO-2019-0000610,,PRJ-2024-00402,MATERIAL,PAID,2021-02-13,2021-03-30,9643.17,0.15,1446.48,0.0,0.0,11089.65,SAR,IMMEDIATE,0.0,2021-03-07,11089.65,EMP-000225,2021-02-27,INV-REF-CC275UW,Your ever woman way avoid point guy song.,2021-02-13
INV-2020-0000132,VND-000757,,CTR-2020-000096,PRJ-2023-00702,PROGRESS,PARTIALLY_PAID,2020-09-17,2020-11-01,109408.57,0.15,16411.29,0.1,10940.86,114879.0,SAR,NET30,0.0,2020-09-29,89098.39,EMP-000886,2020-09-23,INV-REF-MR202YC,Call door population.,2020-09-17
INV-2025-0000133,VND-000141,PO-2023-0000808,,PRJ-2022-00159,SERVICE,APPROVED,2025-09-17,2025-12-16,20061.23,0.0,0.0,0.0,0.0,20061.23,GBP,NET15,0.0,,,EMP-000128,2025-09-18,INV-REF-CM569JR,We head several off morning huge power.,2025-09-17
INV-2024-0000134,VND-000135,PO-2024-0000158,,PRJ-2024-00612,MATERIAL,PAID,2024-04-02,2024-07-01,200865.07,0.0,0.0,0.0,0.0,200865.07,USD,NET45,4017.3,2024-04-08,196847.77,EMP-000641,2024-04-09,INV-REF-VL310FH,Trial brother simple region Democrat partner.,2024-04-02
INV-2021-0000135,VND-000455,,CTR-2021-000771,PRJ-2022-00626,PROGRESS,APPROVED,2021-04-30,2021-07-29,24856.23,0.15,3728.43,0.1,2485.62,26099.04,SAR,NET45,0.0,,,EMP-000496,2021-05-13,INV-REF-IE731CL,Young specific whose worry property remember.,2021-04-30
INV-2025-0000136,VND-000377,,CTR-2021-000473,PRJ-2023-00695,SERVICE,PARTIALLY_PAID,2025-07-15,2025-10-13,1009435.28,0.05,50471.76,0.0,0.0,1059907.04,SAR,IMMEDIATE,0.0,2025-08-05,750886.5,EMP-000955,2025-07-28,INV-REF-TK884TT,Soldier meeting building cut.,2025-07-15
INV-2023-0000137,VND-000657,PO-2024-0000568,,PRJ-2024-00493,MATERIAL,APPROVED,2023-12-31,2024-03-30,30488.96,0.0,0.0,0.0,0.0,30488.96,SAR,NET30,0.0,,,EMP-000637,2024-01-13,INV-REF-BX237JK,Level work candidate this assume huge.,2023-12-31
INV-2020-0000138,VND-000151,PO-2024-0000094,,PRJ-2024-00851,MATERIAL,ON_HOLD,2020-08-18,2020-10-02,60895.08,0.0,0.0,0.0,0.0,60895.08,SAR,NET30,0.0,,,,,INV-REF-XA786KE,Win politics last quite.,2020-08-18
INV-2022-0000139,VND-000084,PO-2024-0000954,,PRJ-2022-00384,SERVICE,APPROVED,2022-11-29,2023-01-13,334461.09,0.0,0.0,0.0,0.0,334461.09,SAR,NET45,0.0,,,EMP-000391,2022-12-04,INV-REF-OL528LX,Item treat area buy.,2022-11-29
INV-2025-0000140,VND-000778,PO-2020-0000006,,PRJ-2023-00723,SERVICE,PARTIALLY_PAID,2025-01-10,2025-02-24,15579.38,0.0,0.0,0.0,0.0,15579.38,EUR,NET45,0.0,2025-02-15,11997.88,EMP-000782,2025-01-20,INV-REF-KU242TO,Way million exist bad cultural what.,2025-01-10
INV-2023-0000141,VND-000244,PO-2022-0000430,,PRJ-2020-00309,SERVICE,PAID,2023-11-15,2024-01-14,138855.61,0.15,20828.34,0.0,0.0,159683.95,SAR,NET30,0.0,2024-01-12,159683.95,EMP-000210,2023-11-23,INV-REF-NI424FG,Option oil commercial person.,2023-11-15
INV-2023-0000142,VND-000589,PO-2020-0000002,,PRJ-2023-00248,SERVICE,PAID,2023-06-30,2023-07-30,701316.2,0.15,105197.43,0.0,0.0,806513.63,SAR,IMMEDIATE,0.0,2023-07-22,806513.63,EMP-000245,2023-07-11,INV-REF-CB959FC,Enough decision occur peace air threat nation.,2023-06-30
INV-2019-0000143,VND-000977,,CTR-2021-000520,PRJ-2024-00539,SERVICE,APPROVED,2019-01-11,2019-03-12,8855.33,0.15,1328.3,0.0,0.0,10183.63,SAR,NET90,0.0,,,EMP-000916,2019-01-18,INV-REF-ZZ473RZ,Law read citizen indeed less.,2019-01-11
INV-2021-0000144,VND-000808,PO-2021-0000247,,PRJ-2022-00070,MATERIAL,SUBMITTED,2021-12-03,2021-12-18,130216.12,0.15,19532.42,0.0,0.0,149748.54,USD,IMMEDIATE,0.0,,,,,INV-REF-UT592UU,Wish candidate have no five letter.,2021-12-03
INV-2021-0000145,VND-000347,PO-2024-0000851,,PRJ-2020-00834,MATERIAL,APPROVED,2021-08-26,2021-10-25,145775.67,0.15,21866.35,0.0,0.0,167642.02,SAR,NET15,0.0,,,EMP-000309,2021-08-29,INV-REF-JG473DS,Ten industry while total spend value.,2021-08-26
INV-2019-0000146,VND-000038,,CTR-2023-000045,PRJ-2022-00301,PROGRESS,ON_HOLD,2019-06-11,2019-07-26,318932.36,0.0,0.0,0.05,15946.62,302985.74,SAR,IMMEDIATE,0.0,,,,,INV-REF-FG532DF,Market bed hotel lead drive.,2019-06-11
INV-2025-0000147,VND-000772,PO-2023-0000883,,PRJ-2020-00663,SERVICE,APPROVED,2025-12-02,2026-01-16,15437.79,0.0,0.0,0.0,0.0,15437.79,SAR,NET60,0.0,,,EMP-000334,2025-12-08,INV-REF-DS950FM,Experience account blue care enough hand idea.,2025-12-02
INV-2022-0000148,VND-000917,,CTR-2022-000348,PRJ-2020-00980,PROGRESS,PAID,2022-12-21,2023-02-19,13620.28,0.0,0.0,0.1,1362.03,12258.25,AED,NET60,0.0,2023-01-24,12258.25,EMP-000654,2022-12-26,INV-REF-KJ060MX,Eye hit late near stay perhaps particularly.,2022-12-21
INV-2025-0000149,VND-000441,PO-2023-0000559,,PRJ-2020-00617,MATERIAL,APPROVED,2025-06-14,2025-06-29,215973.79,0.05,10798.69,0.0,0.0,226772.48,SAR,NET30,0.0,,,EMP-000323,2025-06-19,INV-REF-XY216VJ,Sense current meeting matter and case.,2025-06-14
INV-2021-0000150,VND-000171,PO-2022-0000044,,PRJ-2019-00707,SERVICE,PAID,2021-06-30,2021-09-28,154118.49,0.15,23117.77,0.0,0.0,177236.26,SAR,NET90,3082.37,2021-07-08,174153.89,EMP-000748,2021-07-02,INV-REF-DJ578MG,Foreign party class wrong.,2021-06-30
INV-2024-0000151,VND-000821,,CTR-2024-000976,PRJ-2022-00768,PROGRESS,APPROVED,2024-11-07,2025-01-06,143736.82,0.0,0.0,0.05,7186.84,136549.98,SAR,NET30,0.0,,,EMP-000285,2024-11-11,INV-REF-GG495IF,Feel staff happy purpose woman on someone.,2024-11-07
INV-2025-0000152,VND-000973,,CTR-2020-000620,PRJ-2022-00581,PROGRESS,APPROVED,2025-07-09,2025-08-23,165988.26,0.0,0.0,0.1,16598.83,149389.43,EUR,NET90,0.0,,,EMP-000046,2025-07-19,INV-REF-QP097YX,Officer return on color pick people subject challenge.,2025-07-09
INV-2020-0000153,VND-000666,,CTR-2020-000027,PRJ-2024-00286,SERVICE,APPROVED,2020-04-05,2020-06-04,35595.09,0.15,5339.26,0.0,0.0,40934.35,SAR,IMMEDIATE,0.0,,,EMP-000452,2020-04-14,INV-REF-SH309MB,Finish charge real improve simple turn.,2020-04-05
INV-2019-0000154,VND-000457,PO-2020-0000711,,PRJ-2023-00220,MATERIAL,APPROVED,2019-04-13,2019-04-28,139857.67,0.05,6992.88,0.0,0.0,146850.55,GBP,NET45,0.0,,,EMP-000502,2019-04-21,INV-REF-NJ028UQ,Moment finish community treatment garden great sign.,2019-04-13
INV-2020-0000155,VND-000090,,CTR-2024-000684,PRJ-2023-00830,PROGRESS,APPROVED,2020-10-08,2021-01-06,153216.73,0.05,7660.84,0.05,7660.84,153216.73,GBP,NET60,0.0,,,EMP-000571,2020-10-22,INV-REF-MP497RJ,Different win father eye debate.,2020-10-08
INV-2020-0000156,VND-000654,,CTR-2020-000521,PRJ-2021-00179,PROGRESS,ON_HOLD,2020-04-12,2020-05-12,33808.68,0.0,0.0,0.05,1690.43,32118.25,EUR,NET45,0.0,,,,,INV-REF-WJ757YU,Explain of myself time house.,2020-04-12
INV-2019-0000157,VND-000479,PO-2020-0000133,,PRJ-2023-00823,MATERIAL,PAID,2019-02-14,2019-03-01,1621175.02,0.15,243176.25,0.0,0.0,1864351.27,SAR,NET60,0.0,2019-02-26,1864351.27,EMP-000925,2019-02-26,INV-REF-CS524TF,Under pretty section degree still even.,2019-02-14
INV-2022-0000158,VND-000844,PO-2021-0000325,,PRJ-2022-00589,SERVICE,PAID,2022-02-07,2022-04-08,200937.54,0.15,30140.63,0.0,0.0,231078.17,USD,NET90,0.0,2022-03-02,231078.17,EMP-000126,2022-02-10,INV-REF-GN842VL,Drug prove most point appear.,2022-02-07
INV-2025-0000159,VND-000187,,CTR-2019-000444,PRJ-2020-00787,PROGRESS,PAID,2025-03-05,2025-06-03,16531.86,0.15,2479.78,0.05,826.59,18185.05,SAR,NET45,0.0,2025-03-26,18185.05,EMP-000225,2025-03-11,INV-REF-GR657XI,Who within citizen.,2025-03-05
INV-2024-0000160,VND-000532,PO-2023-0000867,,PRJ-2020-00917,MATERIAL,ON_HOLD,2024-05-08,2024-06-07,264297.44,0.0,0.0,0.0,0.0,264297.44,AED,NET15,0.0,,,,,INV-REF-WS773US,Traditional become off movement.,2024-05-08
INV-2021-0000161,VND-000547,PO-2023-0000657,,PRJ-2023-00096,MATERIAL,APPROVED,2021-10-31,2022-01-29,22879.06,0.0,0.0,0.0,0.0,22879.06,SAR,NET45,0.0,,,EMP-000834,2021-11-10,INV-REF-LC026ZY,Control see the face also fear owner.,2021-10-31
INV-2024-0000162,VND-000947,PO-2022-0000846,,PRJ-2022-00578,ADVANCE,APPROVED,2024-02-11,2024-02-26,321459.52,0.0,0.0,0.0,0.0,321459.52,EUR,NET15,0.0,,,EMP-000061,2024-02-16,INV-REF-PI547HF,Surface life cover both.,2024-02-11
INV-2024-0000163,VND-000633,PO-2021-0000510,,PRJ-2021-00655,MATERIAL,PAID,2024-10-06,2024-11-20,561234.09,0.15,84185.11,0.0,0.0,645419.2,AED,NET15,0.0,2024-11-06,645419.2,EMP-000044,2024-10-10,INV-REF-TL274AV,So nothing serious compare task today.,2024-10-06
INV-2025-0000164,VND-000465,,CTR-2024-000162,PRJ-2020-00075,PROGRESS,APPROVED,2025-09-05,2025-11-04,28824.37,0.05,1441.22,0.1,2882.44,27383.15,SAR,NET45,0.0,,,EMP-000100,2025-09-08,INV-REF-FZ685QG,Word local very according.,2025-09-05
INV-2021-0000165,VND-000882,,CTR-2024-000134,PRJ-2022-00354,PROGRESS,APPROVED,2021-06-13,2021-07-13,418764.59,0.05,20938.23,0.05,20938.23,418764.59,SAR,NET90,0.0,,,EMP-000678,2021-06-21,INV-REF-WR637VT,Reveal activity president realize artist brother fill if.,2021-06-13
INV-2020-0000166,VND-000969,PO-2021-0000255,,PRJ-2021-00394,MATERIAL,SUBMITTED,2020-06-16,2020-09-14,183353.52,0.0,0.0,0.0,0.0,183353.52,SAR,NET15,0.0,,,,,INV-REF-OS841XN,Despite card check security paper.,2020-06-16
INV-2025-0000167,VND-000479,PO-2021-0000510,,PRJ-2020-00511,MATERIAL,ON_HOLD,2025-02-16,2025-04-17,338774.59,0.0,0.0,0.0,0.0,338774.59,SAR,IMMEDIATE,0.0,,,,,INV-REF-WI687ZQ,Seven quite other skin moment.,2025-02-16
INV-2020-0000168,VND-000052,PO-2020-0000612,,PRJ-2024-00289,MATERIAL,APPROVED,2020-12-10,2021-02-08,1698386.9,0.15,254758.03,0.0,0.0,1953144.93,USD,NET60,0.0,,,EMP-000818,2020-12-24,INV-REF-KH851DJ,Dark Mr clearly take kind quite response.,2020-12-10
INV-2019-0000169,VND-000745,PO-2023-0000411,,PRJ-2023-00375,SERVICE,PARTIALLY_PAID,2019-10-19,2020-01-17,68317.27,0.0,0.0,0.0,0.0,68317.27,SAR,NET45,0.0,2019-11-25,23006.93,EMP-000687,2019-10-28,INV-REF-CZ718DD,Message lead around left.,2019-10-19
INV-2022-0000170,VND-000639,,CTR-2022-000132,PRJ-2019-00697,PROGRESS,APPROVED,2022-07-11,2022-08-25,31869.21,0.0,0.0,0.1,3186.92,28682.29,AED,IMMEDIATE,0.0,,,EMP-000192,2022-07-24,INV-REF-QA406VN,Authority interest red must art thus worry line.,2022-07-11
INV-2020-0000171,VND-000513,PO-2022-0000040,,PRJ-2021-00042,MATERIAL,PAID,2020-06-19,2020-08-18,25996.79,0.0,0.0,0.0,0.0,25996.79,SAR,IMMEDIATE,0.0,2020-07-28,25996.79,EMP-000078,2020-06-28,INV-REF-XI462XP,Hear through large true help bag.,2020-06-19
INV-2020-0000172,VND-000167,PO-2019-0000608,,PRJ-2024-00403,MATERIAL,PAID,2020-09-16,2020-12-15,29035.79,0.05,1451.79,0.0,0.0,30487.58,SAR,IMMEDIATE,0.0,2020-11-28,30487.58,EMP-000526,2020-09-21,INV-REF-HL825IZ,Camera without strong series without leg rest.,2020-09-16
INV-2022-0000173,VND-000690,,CTR-2024-000598,PRJ-2019-00113,PROGRESS,APPROVED,2022-11-02,2023-01-01,87934.49,0.05,4396.72,0.05,4396.72,87934.49,AED,NET60,0.0,,,EMP-000706,2022-11-15,INV-REF-OP686DW,Every visit right both.,2022-11-02
INV-2025-0000174,VND-000053,PO-2024-0000645,,PRJ-2020-00598,SERVICE,APPROVED,2025-11-14,2026-01-13,164674.81,0.15,24701.22,0.0,0.0,189376.03,EUR,NET45,0.0,,,EMP-000803,2025-11-18,INV-REF-PN690EG,Almost our reflect any scientist I doctor describe.,2025-11-14
INV-2019-0000175,VND-000196,PO-2020-0000156,,PRJ-2024-00020,SERVICE,PAID,2019-12-20,2020-01-19,149497.69,0.05,7474.88,0.0,0.0,156972.57,USD,NET90,0.0,2020-01-09,156972.57,EMP-000742,2019-12-28,INV-REF-SO028UK,Officer significant stand down then worry.,2019-12-20
INV-2025-0000176,VND-000723,,CTR-2019-000213,PRJ-2020-00142,PROGRESS,PAID,2025-12-06,2026-02-04,341387.98,0.15,51208.2,0.1,34138.8,358457.38,SAR,IMMEDIATE,0.0,2025-12-18,358457.38,EMP-000860,2025-12-14,INV-REF-TR836DJ,They treatment personal interview many win walk provide.,2025-12-06
INV-2023-0000177,VND-000791,PO-2022-0000625,,PRJ-2020-00889,MATERIAL,APPROVED,2023-04-09,2023-05-09,100659.91,0.05,5033.0,0.0,0.0,105692.91,USD,NET60,0.0,,,EMP-000475,2023-04-13,INV-REF-AJ856TY,Senior list support feeling.,2023-04-09
INV-2021-0000178,VND-000707,,CTR-2019-000325,PRJ-2022-00722,PROGRESS,PAID,2021-10-14,2021-11-28,873532.94,0.05,43676.65,0.1,87353.29,829856.3,SAR,NET60,0.0,2021-11-27,829856.3,EMP-000813,2021-10-23,INV-REF-JA270AJ,Care drug data position two suggest begin.,2021-10-14
