performance_id,vendor_id,project_id,evaluation_period,evaluator_id,delivery_score,quality_score,commercial_score,hse_score,composite_score,recommendation,delivery_metric_focus,quality_metric_focus,commercial_metric_focus,hse_metric_focus,po_count_evaluated,total_value_evaluated,corrective_actions,improvement_trend,evaluation_date,remarks,created_date
PERF-VND-000641-202309,VND-000641,PRJ-2024-00779,202309,EMP-000057,73.11,96.06,48.68,52.86,71.06,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,15,56013.21,0,STABLE,2023-09-23,,2023-09-23
PERF-VND-000997-202509,VND-000997,PRJ-2021-00624,202509,EMP-000905,77.76,69.48,39.06,73.84,66.75,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,18,12514.42,0,IMPROVING,2025-09-14,,2025-09-14
PERF-VND-000862-202003,VND-000862,PRJ-2019-00473,202003,EMP-000125,82.05,75.87,54.84,68.32,72.01,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,14,16796.8,0,STABLE,2020-03-27,,2020-03-27
PERF-VND-000250-202311,VND-000250,PRJ-2020-00565,202311,EMP-000155,71.06,85.28,54.2,81.55,74.05,APPROVED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,INVOICE_ACCURACY,INCIDENT_RATE,9,31687.92,0,STABLE,2023-11-25,,2023-11-25
PERF-VND-000807-202405,VND-000807,PRJ-2022-00274,202405,EMP-000924,60.11,68.29,53.51,67.8,62.78,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,5,14222.02,0,DECLINING,2024-05-15,,2024-05-15
PERF-VND-000341-202411,VND-000341,PRJ-2019-00782,202411,EMP-000636,100.0,70.56,58.2,77.78,78.36,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,23,52323.79,0,DECLINING,2024-11-08,,2024-11-08
PERF-VND-000877-202305,VND-000877,PRJ-2020-00045,202305,EMP-000412,68.69,79.83,78.61,68.1,73.9,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,16,30001.96,0,IMPROVING,2023-05-02,,2023-05-02
PERF-VND-000605-202207,VND-000605,PRJ-2019-00891,202207,EMP-000108,67.87,33.17,46.79,92.77,58.22,CONDITIONAL,DOCUMENTATION_ACCURACY,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,24,431042.19,3,DECLINING,2022-07-05,,2022-07-05
PERF-VND-000077-202401,VND-000077,PRJ-2019-00801,202401,EMP-000336,68.26,79.22,72.36,100.0,78.72,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,11,229461.35,0,DECLINING,2024-01-28,,2024-01-28
PERF-VND-000390-202205,VND-000390,PRJ-2020-00642,202205,EMP-000813,70.08,54.71,45.51,77.65,62.07,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,INCIDENT_RATE,8,24158.2,0,DECLINING,2022-05-21,,2022-05-21
PERF-VND-000233-201912,VND-000233,PRJ-2022-00445,201912,EMP-000105,50.67,59.65,52.86,96.93,63.05,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,1,172468.12,0,STABLE,2019-12-02,,2019-12-02
PERF-VND-000301-202210,VND-000301,PRJ-2022-00384,202210,EMP-000519,71.88,93.68,69.08,63.8,76.24,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,6,372409.34,0,IMPROVING,2022-10-06,,2022-10-06
PERF-VND-000392-202508,VND-000392,PRJ-2022-00700,202508,EMP-000300,80.08,53.4,65.34,63.62,65.84,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,15,11391.7,0,STABLE,2025-08-21,,2025-08-21
PERF-VND-000683-201902,VND-000683,PRJ-2024-00921,201902,EMP-000909,85.89,100.0,48.42,82.32,81.91,PREFERRED,DOCUMENTATION_ACCURACY,NCR_COUNT,INVOICE_ACCURACY,INCIDENT_RATE,15,27425.51,0,DECLINING,2019-02-12,,2019-02-12
PERF-VND-000986-202307,VND-000986,PRJ-2019-00707,202307,EMP-000317,64.69,60.52,55.9,75.63,63.87,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,16,22089.55,0,IMPROVING,2023-07-04,,2023-07-04
PERF-VND-000368-202502,VND-000368,PRJ-2021-00303,202502,EMP-000798,76.06,69.2,64.65,63.2,69.15,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,1,29967.67,0,DECLINING,2025-02-19,,2025-02-19
PERF-VND-000997-201907,VND-000997,PRJ-2020-00933,201907,EMP-000690,83.33,78.01,54.31,76.29,74.52,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,8,147511.96,0,IMPROVING,2019-07-21,,2019-07-21
PERF-VND-000695-202006,VND-000695,PRJ-2023-00644,202006,EMP-000100,46.96,78.69,58.72,82.42,65.92,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,19,23958.75,0,DECLINING,2020-06-12,,2020-06-12
PERF-VND-000932-202202,VND-000932,PRJ-2024-00335,202202,EMP-000836,44.93,43.96,68.67,78.38,56.08,CONDITIONAL,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,INVOICE_ACCURACY,NEAR_MISS_REPORTING,18,20227.94,2,IMPROVING,2022-02-12,,2022-02-12
PERF-VND-000845-202402,VND-000845,PRJ-2019-00991,202402,EMP-000912,81.58,43.42,67.07,59.26,62.77,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,3,27386.26,0,IMPROVING,2024-02-05,,2024-02-05
PERF-VND-000742-202303,VND-000742,PRJ-2019-00991,202303,EMP-000944,72.71,56.23,62.62,88.08,68.82,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,1,29963.34,0,DECLINING,2023-03-09,,2023-03-09
PERF-VND-000378-202110,VND-000378,PRJ-2022-00599,202110,EMP-000471,84.54,51.92,75.42,93.74,74.77,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,1,3084.14,0,DECLINING,2021-10-20,,2021-10-20
PERF-VND-000625-202105,VND-000625,PRJ-2021-00664,202105,EMP-000071,60.05,79.23,65.16,79.82,70.78,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,5,29004.83,0,IMPROVING,2021-05-02,,2021-05-02
PERF-VND-000505-202003,VND-000505,PRJ-2023-00100,202003,EMP-000291,73.3,67.51,84.35,78.31,74.78,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,12,89780.51,0,DECLINING,2020-03-22,,2020-03-22
PERF-VND-000554-202306,VND-000554,PRJ-2022-00602,202306,EMP-000834,65.82,62.2,61.94,80.13,66.82,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,20,36127.82,0,STABLE,2023-06-14,Role movie win.,2023-06-14
PERF-VND-000380-202104,VND-000380,PRJ-2023-00455,202104,EMP-000531,76.35,100.0,80.2,70.76,83.1,PREFERRED,LEAD_TIME_VARIANCE,NCR_COUNT,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,18,253078.93,0,STABLE,2021-04-21,Bad fall pick those gun.,2021-04-21
PERF-VND-000283-202101,VND-000283,PRJ-2021-00992,202101,EMP-000128,65.88,37.39,53.89,50.68,51.9,CONDITIONAL,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,2,39268.73,2,IMPROVING,2021-01-26,,2021-01-26
PERF-VND-000806-202501,VND-000806,PRJ-2020-00211,202501,EMP-000075,72.28,96.82,72.58,72.15,79.68,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,INVOICE_ACCURACY,NEAR_MISS_REPORTING,11,161989.48,0,IMPROVING,2025-01-25,,2025-01-25
PERF-VND-000611-201901,VND-000611,PRJ-2024-00284,201901,EMP-000955,38.83,73.77,78.79,55.78,60.69,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,4,236216.69,0,IMPROVING,2019-01-22,,2019-01-22
PERF-VND-000367-202107,VND-000367,PRJ-2023-00603,202107,EMP-000417,77.08,63.36,76.86,100.0,77.5,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,5,74476.54,0,STABLE,2021-07-24,,2021-07-24
PERF-VND-000764-201909,VND-000764,PRJ-2021-00488,201909,EMP-000533,75.72,62.65,56.1,85.79,69.89,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,17,21433.26,0,DECLINING,2019-09-08,Relate animal direction eye.,2019-09-08
PERF-VND-000803-202407,VND-000803,PRJ-2020-00309,202407,EMP-000545,73.07,62.36,74.71,79.34,71.44,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,14,207948.96,0,IMPROVING,2024-07-22,,2024-07-22
PERF-VND-000932-202309,VND-000932,PRJ-2021-00076,202309,EMP-000087,64.35,65.68,54.3,69.22,63.71,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,INCIDENT_RATE,5,94160.93,0,DECLINING,2023-09-09,,2023-09-09
PERF-VND-000562-202206,VND-000562,PRJ-2022-00391,202206,EMP-000678,83.35,55.25,80.17,92.62,76.14,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,4,98333.68,0,DECLINING,2022-06-26,,2022-06-26
PERF-VND-000671-202512,VND-000671,PRJ-2021-00899,202512,EMP-000866,100.0,57.62,50.57,51.88,67.78,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,8,360502.14,0,STABLE,2025-12-14,,2025-12-14
PERF-VND-000409-202306,VND-000409,PRJ-2020-00748,202306,EMP-000098,81.82,69.11,71.92,60.37,71.74,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,12,1126811.34,0,DECLINING,2023-06-05,,2023-06-05
PERF-VND-000069-201912,VND-000069,PRJ-2020-00852,201912,EMP-000089,73.94,71.75,78.16,81.25,75.59,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,5,78328.03,0,IMPROVING,2019-12-18,,2019-12-18
PERF-VND-000576-202412,VND-000576,PRJ-2023-00338,202412,EMP-000762,60.14,77.54,94.35,92.49,78.67,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,24,405073.56,0,STABLE,2024-12-02,,2024-12-02
PERF-VND-000361-202002,VND-000361,PRJ-2022-00592,202002,EMP-000599,64.33,54.17,66.24,75.72,63.94,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,4,222577.32,0,DECLINING,2020-02-12,,2020-02-12
PERF-VND-000781-202112,VND-000781,PRJ-2021-00588,202112,EMP-000279,46.61,94.47,65.79,69.45,69.37,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,1,17773.69,0,STABLE,2021-12-06,,2021-12-06
PERF-VND-000317-202208,VND-000317,PRJ-2024-00360,202208,EMP-000006,47.18,83.17,69.03,58.23,64.56,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,5,12656.24,0,DECLINING,2022-08-24,,2022-08-24
PERF-VND-000094-202408,VND-000094,PRJ-2020-00221,202408,EMP-000467,66.96,96.7,64.37,55.46,73.06,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,12,44583.02,0,DECLINING,2024-08-10,,2024-08-10
PERF-VND-000965-202501,VND-000965,PRJ-2024-00611,202501,EMP-000089,67.91,26.85,67.24,72.0,56.28,CONDITIONAL,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,INVOICE_ACCURACY,INCIDENT_RATE,22,138060.55,2,STABLE,2025-01-03,,2025-01-03
PERF-VND-000498-202506,VND-000498,PRJ-2020-00453,202506,EMP-000499,99.73,88.03,64.24,60.62,81.3,PREFERRED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,14,1313271.31,0,STABLE,2025-06-04,,2025-06-04
PERF-VND-000608-202403,VND-000608,PRJ-2022-00540,202403,EMP-000760,72.89,70.22,67.66,77.58,71.98,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,20,50350.69,0,IMPROVING,2024-03-02,,2024-03-02
PERF-VND-000969-202104,VND-000969,PRJ-2022-00786,202104,EMP-000141,63.4,61.25,67.54,67.94,64.49,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,1,25452.9,0,DECLINING,2021-04-16,,2021-04-16
PERF-VND-000133-202301,VND-000133,PRJ-2020-00546,202301,EMP-000802,73.6,65.92,89.06,40.54,67.78,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,13,221861.42,0,DECLINING,2023-01-28,Talk term herself.,2023-01-28
PERF-VND-000020-202311,VND-000020,PRJ-2022-00944,202311,EMP-000085,90.69,36.83,63.2,70.17,64.93,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,23,11058.85,0,STABLE,2023-11-21,,2023-11-21
PERF-VND-000415-201903,VND-000415,PRJ-2022-00990,201903,EMP-000418,60.33,52.23,92.53,87.16,69.71,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,3,275368.67,0,IMPROVING,2019-03-14,,2019-03-14
PERF-VND-000604-202304,VND-000604,PRJ-2019-00537,202304,EMP-000086,82.83,51.94,60.66,81.36,68.83,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,11,13814.12,0,IMPROVING,2023-04-25,Player half have decide environment.,2023-04-25
PERF-VND-000649-202003,VND-000649,PRJ-2022-00544,202003,EMP-000601,82.69,66.15,62.75,84.24,74.05,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,8,102039.57,0,IMPROVING,2020-03-04,,2020-03-04
PERF-VND-000178-202506,VND-000178,PRJ-2020-00157,202506,EMP-000856,66.59,88.55,52.87,83.01,73.72,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,25,121993.31,0,DECLINING,2025-06-19,,2025-06-19
PERF-VND-000947-202501,VND-000947,PRJ-2024-00659,202501,EMP-000733,67.36,75.22,50.48,87.01,70.27,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,15,47959.75,0,STABLE,2025-01-03,,2025-01-03
PERF-VND-000311-202112,VND-000311,PRJ-2023-00606,202112,EMP-000060,64.16,86.78,58.14,56.69,68.25,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,15,9246.91,0,IMPROVING,2021-12-15,Participant commercial rock.,2021-12-15
PERF-VND-000852-202201,VND-000852,PRJ-2023-00079,202201,EMP-000744,81.09,49.51,92.57,47.93,67.28,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,19,458514.7,0,DECLINING,2022-01-18,,2022-01-18
PERF-VND-000461-202502,VND-000461,PRJ-2022-00668,202502,EMP-000215,75.17,68.45,60.37,80.19,71.2,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,2,57230.28,0,IMPROVING,2025-02-15,,2025-02-15
PERF-VND-000858-202208,VND-000858,PRJ-2021-00732,202208,EMP-000089,88.55,71.83,70.1,70.27,76.19,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,23,55919.32,0,STABLE,2022-08-15,,2022-08-15
PERF-VND-000625-202009,VND-000625,PRJ-2020-00373,202009,EMP-000464,76.62,42.64,49.13,84.66,62.54,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,22,73499.84,0,IMPROVING,2020-09-20,,2020-09-20
PERF-VND-000663-202207,VND-000663,PRJ-2023-00068,202207,EMP-000420,69.24,70.29,72.87,67.98,70.03,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,9,23530.07,0,DECLINING,2022-07-24,,2022-07-24
PERF-VND-000618-202008,VND-000618,PRJ-2019-00342,202008,EMP-000087,74.94,54.35,73.72,52.87,64.11,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,21,205867.24,0,DECLINING,2020-08-23,,2020-08-23
PERF-VND-000610-201911,VND-000610,PRJ-2024-00318,201911,EMP-000648,79.09,74.1,81.76,96.65,81.64,PREFERRED,DOCUMENTATION_ACCURACY,NCR_COUNT,INVOICE_ACCURACY,INCIDENT_RATE,21,202246.81,0,STABLE,2019-11-22,,2019-11-22
PERF-VND-000019-202211,VND-000019,PRJ-2020-00317,202211,EMP-000200,44.39,49.53,59.25,75.34,55.09,CONDITIONAL,LEAD_TIME_VARIANCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,8,111434.34,1,IMPROVING,2022-11-05,,2022-11-05
PERF-VND-000808-202001,VND-000808,PRJ-2023-00520,202001,EMP-000870,61.11,72.99,57.42,67.05,65.12,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,25,11070.14,0,IMPROVING,2020-01-20,,2020-01-20
PERF-VND-000158-202009,VND-000158,PRJ-2022-00186,202009,EMP-000931,58.15,48.37,54.34,88.7,60.56,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,14,19162.71,0,DECLINING,2020-09-12,,2020-09-12
PERF-VND-000993-202309,VND-000993,PRJ-2022-00626,202309,EMP-000362,100.0,77.89,70.59,63.84,80.25,PREFERRED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,INVOICE_ACCURACY,HSE_COMPLIANCE,16,138742.07,0,IMPROVING,2023-09-27,,2023-09-27
PERF-VND-000970-202502,VND-000970,PRJ-2021-00452,202502,EMP-000550,63.37,71.95,100.0,73.75,75.35,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,7,237786.38,0,DECLINING,2025-02-26,,2025-02-26
PERF-VND-000257-201907,VND-000257,PRJ-2021-00657,201907,EMP-000571,61.45,69.44,92.79,66.85,71.2,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,INCIDENT_RATE,10,526990.75,0,IMPROVING,2019-07-03,,2019-07-03
PERF-VND-000928-202406,VND-000928,PRJ-2020-00151,202406,EMP-000931,82.62,61.0,76.85,87.64,75.98,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,12,126269.27,0,STABLE,2024-06-01,Left establish understand read.,2024-06-01
PERF-VND-000515-202212,VND-000515,PRJ-2019-00242,202212,EMP-000473,48.45,58.37,64.53,74.03,59.76,CONDITIONAL,ON_TIME_DELIVERY_RATE,NCR_COUNT,INVOICE_ACCURACY,INCIDENT_RATE,11,126096.97,2,IMPROVING,2022-12-04,,2022-12-04
PERF-VND-000294-202401,VND-000294,PRJ-2020-00713,202401,EMP-000931,74.67,48.63,73.32,82.94,68.24,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,3,117213.05,0,STABLE,2024-01-01,,2024-01-01
PERF-VND-000154-202411,VND-000154,PRJ-2023-00963,202411,EMP-000822,88.21,83.34,74.43,74.09,81.17,PREFERRED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,25,8158.76,0,IMPROVING,2024-11-10,,2024-11-10
PERF-VND-000049-202107,VND-000049,PRJ-2020-00430,202107,EMP-000739,78.44,73.32,71.8,58.4,71.57,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,16,16362.25,0,DECLINING,2021-07-20,Range successful simply director.,2021-07-20
PERF-VND-000528-202502,VND-000528,PRJ-2023-00248,202502,EMP-000813,87.8,69.37,77.54,75.37,77.73,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,20,62050.72,0,IMPROVING,2025-02-12,,2025-02-12
PERF-VND-000192-201911,VND-000192,PRJ-2019-00537,201911,EMP-000457,86.07,61.74,69.35,68.99,72.01,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,16,35546.77,0,DECLINING,2019-11-02,,2019-11-02
PERF-VND-000383-202109,VND-000383,PRJ-2020-00766,202109,EMP-000015,67.36,73.55,61.3,91.32,72.8,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,24,20465.0,0,DECLINING,2021-09-22,,2021-09-22
PERF-VND-000596-202207,VND-000596,PRJ-2021-00137,202207,EMP-000044,69.2,62.96,88.26,77.56,72.81,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,25,206532.58,0,STABLE,2022-07-22,,2022-07-22
PERF-VND-000491-202509,VND-000491,PRJ-2024-00187,202509,EMP-000918,49.72,74.27,80.45,76.07,68.5,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,10,215039.38,0,IMPROVING,2025-09-07,,2025-09-07
PERF-VND-000908-201906,VND-000908,PRJ-2019-00324,201906,EMP-000398,64.24,92.55,100.0,70.28,81.09,PREFERRED,SCHEDULE_ADHERENCE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,2,35080.37,0,DECLINING,2019-06-25,,2019-06-25
PERF-VND-000366-201907,VND-000366,PRJ-2022-00887,201907,EMP-000750,93.8,95.27,60.68,69.54,82.77,PREFERRED,DELIVERY_COMPLETENESS,NCR_COUNT,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,14,42695.91,0,DECLINING,2019-07-13,,2019-07-13
PERF-VND-000980-202302,VND-000980,PRJ-2022-00348,202302,EMP-000214,51.83,55.3,53.94,65.02,55.93,CONDITIONAL,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,3,57433.22,3,IMPROVING,2023-02-24,,2023-02-24
PERF-VND-000843-202012,VND-000843,PRJ-2024-00559,202012,EMP-000373,75.51,94.81,54.02,87.8,79.46,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,22,46314.64,0,STABLE,2020-12-10,,2020-12-10
PERF-VND-000735-202307,VND-000735,PRJ-2022-00171,202307,EMP-000780,71.26,80.8,52.28,79.97,72.07,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,24,73111.62,0,STABLE,2023-07-28,,2023-07-28
PERF-VND-000446-202112,VND-000446,PRJ-2021-00655,202112,EMP-000900,79.39,74.63,100.0,66.71,79.55,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,17,31659.82,0,DECLINING,2021-12-26,,2021-12-26
PERF-VND-000976-201904,VND-000976,PRJ-2019-00147,201904,EMP-000946,62.65,61.11,59.08,90.46,67.04,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,3,329260.69,0,DECLINING,2019-04-08,,2019-04-08
PERF-VND-000393-202501,VND-000393,PRJ-2024-00034,202501,EMP-000688,63.44,56.68,74.6,67.82,64.52,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,15,127965.78,0,IMPROVING,2025-01-25,,2025-01-25
PERF-VND-000543-202211,VND-000543,PRJ-2020-00408,202211,EMP-000403,75.04,45.75,89.67,98.35,73.84,APPROVED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,INCIDENT_RATE,24,28700.03,0,STABLE,2022-11-06,,2022-11-06
PERF-VND-000936-202412,VND-000936,PRJ-2023-00121,202412,EMP-000335,66.18,74.57,72.68,83.56,73.47,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,23,668134.95,0,IMPROVING,2024-12-16,,2024-12-16
PERF-VND-000874-201910,VND-000874,PRJ-2019-00463,201910,EMP-000186,69.35,57.23,48.69,65.5,60.81,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,23,57540.69,0,DECLINING,2019-10-03,,2019-10-03
