budget_id,project_id,wbs_code,cost_type,budget_version,budget_status,original_amount,revised_amount,contingency_pct,contingency_amount,committed_amount,actual_spent,remaining_budget,currency,period_start,period_end,budget_owner_id,approval_date,notes,created_date
BDG-PRJ-2022-00027-06.05-REV1,PRJ-2022-00027,6.05,MATERIAL,REV1,FROZEN,48853.64,58805.06,0.063,0.0,19961.31,13954.55,44850.51,SAR,2024-12-01,2025-11-01,EMP-000684,2024-11-06,Participant commercial rock.,2024-10-22
BDG-PRJ-2020-00658-02.04-REV1,PRJ-2020-00658,2.04,EQUIPMENT,REV1,SUBMITTED,127780.78,136792.06,0.1329,0.0,89280.29,78914.03,57878.03,EUR,2020-07-01,2021-06-13,EMP-000098,,,2020-05-16
BDG-PRJ-2020-00157-05.02-ORIGINAL,PRJ-2020-00157,5.02,OVERHEAD,ORIGINAL,APPROVED,298366.03,298366.03,0.1447,0.0,182402.69,117106.93,181259.1,USD,2019-05-01,2019-11-07,EMP-000937,2019-04-16,,2019-03-23
BDG-PRJ-2020-00630-02.05-REV1,PRJ-2020-00630,2.05,EQUIPMENT,REV1,ACTIVE,2755966.76,3030989.3,0.0671,0.0,2549669.82,1705244.15,1325745.15,SAR,2023-01-01,2023-04-15,EMP-000982,2022-12-17,,2022-11-08
BDG-PRJ-2020-00586-07.05-REV1,PRJ-2020-00586,7.05,MATERIAL,REV1,ACTIVE,211475.98,260678.0,0.079,0.0,153739.25,138725.7,121952.3,SAR,2024-07-01,2025-02-28,EMP-000108,2024-06-19,,2024-05-17
BDG-PRJ-2024-00476-04.03-REV1,PRJ-2024-00476,4.03,MATERIAL,REV1,ACTIVE,239504.05,286042.31,0.1234,0.0,253211.65,143161.58,142880.73,SAR,2021-09-01,2022-01-23,EMP-000767,2021-08-22,,2021-07-26
BDG-PRJ-2021-00145-02.01-ORIGINAL,PRJ-2021-00145,2.01,MATERIAL,ORIGINAL,ACTIVE,145558.18,145558.18,0.0748,0.0,119239.01,69140.72,76417.46,SAR,2021-10-01,2022-06-08,EMP-000279,2021-09-09,,2021-08-18
BDG-PRJ-2020-00511-05.04-ORIGINAL,PRJ-2020-00511,5.04,OVERHEAD,ORIGINAL,ACTIVE,10000.0,10000.0,0.1467,0.0,4290.87,2902.55,7097.45,SAR,2019-05-01,2020-04-08,EMP-000777,2019-04-15,,2019-03-05
BDG-PRJ-2022-00111-07.02-REV2,PRJ-2022-00111,7.02,SUBCONTRACT,REV2,ACTIVE,156408.93,158009.41,0.0866,0.0,101468.74,60610.08,97399.33,SAR,2023-05-01,2023-09-05,EMP-000753,2023-04-07,,2023-03-13
BDG-PRJ-2019-00697-02.02-REV3,PRJ-2019-00697,2.02,MATERIAL,REV3,ACTIVE,178143.61,218329.14,0.0839,0.0,164397.28,98560.93,119768.21,SAR,2023-07-01,2024-06-11,EMP-000078,2023-06-20,,2023-05-07
BDG-PRJ-2020-00486-08.02-REV1,PRJ-2020-00486,8.02,EQUIPMENT,REV1,APPROVED,6549263.57,5992581.53,0.1113,0.0,5359581.8,4661012.19,1331569.34,SAR,2021-10-01,2022-06-20,EMP-000866,2021-09-07,,2021-08-14
BDG-PRJ-2024-00307-08.01-ORIGINAL,PRJ-2024-00307,8.01,SUBCONTRACT,ORIGINAL,FROZEN,121961.24,121961.24,0.1084,0.0,94892.3,81859.99,40101.25,SAR,2024-11-01,2025-02-12,EMP-000477,2024-10-05,,2024-09-08
BDG-PRJ-2022-00593-04.01-REV1,PRJ-2022-00593,4.01,LABOUR,REV1,ACTIVE,255843.45,303549.77,0.112,0.0,117979.3,99145.49,204404.28,SAR,2019-10-01,2020-02-24,EMP-000744,2019-09-14,,2019-08-19
BDG-PRJ-2021-00708-04.04-REV1,PRJ-2021-00708,4.04,EQUIPMENT,REV1,ACTIVE,154497.37,176275.45,0.1348,0.0,127529.14,96838.18,79437.27,SAR,2023-06-01,2024-04-30,EMP-000547,2023-05-20,,2023-04-15
BDG-PRJ-2021-00351-06.03-REV1,PRJ-2021-00351,6.03,LABOUR,REV1,APPROVED,28197.34,26504.0,0.1058,0.0,23422.81,15196.89,11307.11,USD,2021-12-01,2022-06-15,EMP-000830,2021-11-14,,2021-10-15
BDG-PRJ-2020-00957-05.03-ORIGINAL,PRJ-2020-00957,5.03,SUBCONTRACT,ORIGINAL,APPROVED,903683.28,903683.28,0.148,0.0,714837.4,698613.76,205069.52,SAR,2025-03-01,2025-10-25,EMP-000134,2025-02-11,,2025-01-10
BDG-PRJ-2021-00263-08.02-ORIGINAL,PRJ-2021-00263,8.02,EQUIPMENT,ORIGINAL,CLOSED,502775.76,502775.76,0.1196,0.0,192243.24,155301.49,347474.27,SAR,2023-04-01,2023-11-01,EMP-000900,2023-03-18,,2023-03-01
BDG-PRJ-2023-00103-07.03-REV2,PRJ-2023-00103,7.03,LABOUR,REV2,ACTIVE,533144.58,570539.89,0.0505,0.0,489215.02,344140.13,226399.76,USD,2022-08-01,2023-02-09,EMP-000509,2022-07-15,,2022-07-01
BDG-PRJ-2020-00930-02.05-ORIGINAL,PRJ-2020-00930,2.05,SUBCONTRACT,ORIGINAL,CLOSED,41602.64,41602.64,0.0537,0.0,35482.16,25154.81,16447.83,EUR,2025-03-01,2025-06-17,EMP-000668,2025-02-07,,2025-01-07
BDG-PRJ-2024-00986-05.01-ORIGINAL,PRJ-2024-00986,5.01,EQUIPMENT,ORIGINAL,SUBMITTED,1334665.78,1334665.78,0.1483,0.0,628276.55,624852.28,709813.5,USD,2023-09-01,2024-08-08,EMP-000232,,,2023-07-19
BDG-PRJ-2024-00280-04.01-ORIGINAL,PRJ-2024-00280,4.01,SUBCONTRACT,ORIGINAL,ACTIVE,19875.11,19875.11,0.1219,0.0,6130.49,4098.58,15776.53,SAR,2021-10-01,2022-04-07,EMP-000677,2021-09-11,,2021-08-30
BDG-PRJ-2022-00411-02.02-REV3,PRJ-2022-00411,2.02,MATERIAL,REV3,CLOSED,392497.58,393843.75,0.0507,0.0,223719.52,141725.68,252118.07,SAR,2021-05-01,2021-08-04,EMP-000615,2021-04-02,,2021-03-11
BDG-PRJ-2023-00122-08.03-ORIGINAL,PRJ-2023-00122,8.03,SUBCONTRACT,ORIGINAL,CLOSED,4349987.11,4349987.11,0.1388,0.0,3314275.31,2801043.83,1548943.28,USD,2024-05-01,2025-02-03,EMP-000414,2024-04-20,,2024-03-18
BDG-PRJ-2020-00766-06.04-REV2,PRJ-2020-00766,6.04,OVERHEAD,REV2,ACTIVE,36834.7,43473.84,0.1302,0.0,32914.73,27654.0,15819.84,SAR,2023-02-01,2024-01-26,EMP-000619,2023-01-23,,2022-12-30
BDG-PRJ-2020-00064-04.05-REV1,PRJ-2020-00064,4.05,LABOUR,REV1,CLOSED,69602.34,78102.05,0.0942,0.0,57026.27,42451.15,35650.9,SAR,2023-08-01,2023-11-27,EMP-000870,2023-07-12,,2023-07-01
BDG-PRJ-2019-00573-08.03-REV2,PRJ-2019-00573,8.03,MATERIAL,REV2,CLOSED,188995.23,204365.17,0.1246,0.0,66862.95,44949.58,159415.59,EUR,2019-09-01,2019-12-30,EMP-000129,2019-08-10,Left establish understand read.,2019-07-20
BDG-PRJ-2019-00185-03.04-ORIGINAL,PRJ-2019-00185,3.04,OVERHEAD,ORIGINAL,ACTIVE,76480.15,76480.15,0.1417,0.0,40266.63,21749.01,54731.14,USD,2024-09-01,2025-02-06,EMP-000605,2024-08-22,,2024-07-16
BDG-PRJ-2024-00403-03.02-REV2,PRJ-2024-00403,3.02,SUBCONTRACT,REV2,FROZEN,15898.89,18087.17,0.0963,0.0,10028.92,6916.33,11170.84,SAR,2020-04-01,2021-02-20,EMP-000495,2020-03-19,,2020-02-08
BDG-PRJ-2024-00784-02.01-REV2,PRJ-2024-00784,2.01,MATERIAL,REV2,ACTIVE,180384.23,154455.5,0.1384,0.0,65434.91,36018.54,118436.96,SAR,2019-08-01,2019-11-23,EMP-000083,2019-07-13,,2019-06-15
BDG-PRJ-2020-00223-01.02-REV1,PRJ-2020-00223,1.02,MATERIAL,REV1,CLOSED,33075.38,32333.22,0.1232,0.0,21299.53,17812.07,14521.15,USD,2021-04-01,2021-12-01,EMP-000883,2021-03-18,,2021-02-22
BDG-PRJ-2020-00063-03.04-REV1,PRJ-2020-00063,3.04,LABOUR,REV1,APPROVED,331170.51,331985.8,0.1143,0.0,204064.31,173078.0,158907.8,SAR,2022-03-01,2022-10-30,EMP-000909,2022-02-07,,2022-01-23
BDG-PRJ-2024-00308-03.04-REV3,PRJ-2024-00308,3.04,EQUIPMENT,REV3,FROZEN,40980.99,37031.94,0.1057,0.0,16505.7,9930.96,27100.98,USD,2024-02-01,2024-12-17,EMP-000164,2024-01-08,,2023-12-27
BDG-PRJ-2019-00053-05.04-REV1,PRJ-2019-00053,5.04,EQUIPMENT,REV1,CLOSED,1664277.42,1921705.47,0.0688,0.0,1411652.45,1100277.55,821427.92,SAR,2022-04-01,2022-12-17,EMP-000032,2022-03-19,,2022-01-31
BDG-PRJ-2019-00760-02.04-REV3,PRJ-2019-00760,2.04,SUBCONTRACT,REV3,ACTIVE,50267.8,47539.89,0.0897,0.0,23435.69,15034.69,32505.2,SAR,2022-09-01,2023-06-01,EMP-000615,2022-08-09,,2022-07-19
BDG-PRJ-2024-00101-08.03-REV3,PRJ-2024-00101,8.03,MATERIAL,REV3,ACTIVE,100399.02,94225.45,0.1063,0.0,36517.41,23020.1,71205.35,SAR,2023-10-01,2024-07-30,EMP-000356,2023-09-14,,2023-08-14
BDG-PRJ-2023-00854-04.04-REV1,PRJ-2023-00854,4.04,OVERHEAD,REV1,APPROVED,551433.11,576494.88,0.1263,0.0,423224.93,368119.79,208375.09,SAR,2022-03-01,2022-11-26,EMP-000931,2022-02-07,,2022-01-02
BDG-PRJ-2024-00556-01.05-ORIGINAL,PRJ-2024-00556,1.05,SUBCONTRACT,ORIGINAL,CLOSED,25686.06,25686.06,0.1168,0.0,19485.53,13760.61,11925.45,SAR,2025-11-01,2026-05-28,EMP-000263,2025-10-25,,2025-09-18
BDG-PRJ-2021-00383-01.05-REV1,PRJ-2021-00383,1.05,OVERHEAD,REV1,CLOSED,228934.2,196034.69,0.1159,0.0,121409.67,85675.07,110359.62,SAR,2019-09-01,2020-04-18,EMP-000507,2019-08-25,,2019-07-11
BDG-PRJ-2022-00691-07.02-ORIGINAL,PRJ-2022-00691,7.02,LABOUR,ORIGINAL,SUBMITTED,1156274.93,1156274.93,0.0692,0.0,712119.19,646324.5,509950.43,SAR,2021-07-01,2021-11-08,EMP-000677,,,2021-05-25
BDG-PRJ-2023-00714-04.03-REV1,PRJ-2023-00714,4.03,SUBCONTRACT,REV1,ACTIVE,14599.98,16845.96,0.1358,0.0,5998.85,4137.0,12708.96,USD,2023-08-01,2023-11-27,EMP-000303,2023-07-23,,2023-06-19
BDG-PRJ-2022-00661-06.05-REV3,PRJ-2022-00661,6.05,CONTINGENCY,REV3,CLOSED,214690.08,202218.0,0.1419,30464.52,170017.57,143859.32,58358.68,SAR,2023-08-01,2024-03-16,EMP-000132,2023-07-04,,2023-06-04
BDG-PRJ-2020-00557-01.02-REV3,PRJ-2020-00557,1.02,MATERIAL,REV3,FROZEN,240343.44,276611.69,0.1087,0.0,201270.09,140717.58,135894.11,SAR,2019-05-01,2019-10-21,EMP-000965,2019-04-12,,2019-03-15
BDG-PRJ-2023-00340-07.02-REV2,PRJ-2023-00340,7.02,SUBCONTRACT,REV2,SUBMITTED,525830.56,519701.37,0.1245,0.0,186370.87,114817.88,404883.49,EUR,2019-06-01,2020-03-20,EMP-000562,,Range successful simply director.,2019-04-24
BDG-PRJ-2020-00803-08.04-ORIGINAL,PRJ-2020-00803,8.04,EQUIPMENT,ORIGINAL,APPROVED,25452.62,25452.62,0.0686,0.0,16583.02,11442.89,14009.73,USD,2025-10-01,2026-05-30,EMP-000131,2025-09-22,,2025-08-20
BDG-PRJ-2020-00729-03.04-ORIGINAL,PRJ-2020-00729,3.04,LABOUR,ORIGINAL,DRAFT,22456.04,22456.04,0.0808,0.0,11586.21,7355.89,15100.15,SAR,2020-02-01,2020-08-04,EMP-000946,,,2019-12-20
BDG-PRJ-2020-00106-01.01-ORIGINAL,PRJ-2020-00106,1.01,LABOUR,ORIGINAL,ACTIVE,356080.59,356080.59,0.0824,0.0,189129.62,122163.3,233917.29,SAR,2022-02-01,2022-09-03,EMP-000298,2022-01-04,,2021-12-29
BDG-PRJ-2021-00276-05.03-REV1,PRJ-2021-00276,5.03,LABOUR,REV1,ACTIVE,254098.43,265200.63,0.0921,0.0,91799.95,57452.99,207747.64,SAR,2020-12-01,2021-11-09,EMP-000356,2020-11-10,,2020-10-23
BDG-PRJ-2019-00007-07.03-REV2,PRJ-2019-00007,7.03,MATERIAL,REV2,CLOSED,236981.95,242253.97,0.094,0.0,192379.0,158812.41,83441.56,SAR,2023-03-01,2023-10-30,EMP-000362,2023-02-07,,2022-12-31
BDG-PRJ-2020-00408-06.03-REV2,PRJ-2020-00408,6.03,EQUIPMENT,REV2,FROZEN,273668.37,268292.02,0.1282,0.0,125608.98,112160.44,156131.58,SAR,2021-02-01,2021-08-12,EMP-000931,2021-01-20,,2020-12-16
BDG-PRJ-2020-00028-08.02-REV1,PRJ-2020-00028,8.02,MATERIAL,REV1,ACTIVE,58686.38,68561.11,0.1319,0.0,37399.05,28036.26,40524.85,SAR,2024-05-01,2024-11-30,EMP-000266,2024-04-02,,2024-03-20
BDG-PRJ-2021-00076-08.05-REV1,PRJ-2021-00076,8.05,MATERIAL,REV1,ACTIVE,230586.32,259797.81,0.142,0.0,162682.04,145659.07,114138.74,SAR,2021-12-01,2022-11-30,EMP-000149,2021-11-21,,2021-10-11
BDG-PRJ-2020-00681-06.02-REV1,PRJ-2020-00681,6.02,LABOUR,REV1,FROZEN,252611.68,255099.17,0.1177,0.0,191735.0,188448.35,66650.82,SAR,2022-02-01,2022-05-07,EMP-000415,2022-01-09,,2021-12-16
BDG-PRJ-2020-00595-04.04-ORIGINAL,PRJ-2020-00595,4.04,MATERIAL,ORIGINAL,ACTIVE,55741.09,55741.09,0.119,0.0,21763.94,21738.94,34002.15,SAR,2022-02-01,2022-09-30,EMP-000149,2022-01-22,,2021-12-10
BDG-PRJ-2019-00146-06.03-ORIGINAL,PRJ-2019-00146,6.03,SUBCONTRACT,ORIGINAL,ACTIVE,2672865.74,2672865.74,0.0848,0.0,958419.68,825196.44,1847669.3,SAR,2022-06-01,2022-10-03,EMP-000198,2022-05-25,,2022-04-12
BDG-PRJ-2023-00112-03.02-REV1,PRJ-2023-00112,3.02,EQUIPMENT,REV1,APPROVED,331289.99,342826.06,0.0926,0.0,266942.7,217526.31,125299.75,SAR,2020-11-01,2021-09-08,EMP-000361,2020-10-11,,2020-09-20
BDG-PRJ-2024-00005-04.02-ORIGINAL,PRJ-2024-00005,4.02,SUBCONTRACT,ORIGINAL,ACTIVE,27256.43,27256.43,0.1077,0.0,21251.88,16330.89,10925.54,SAR,2021-06-01,2021-12-08,EMP-000474,2021-05-04,,2021-04-16
BDG-PRJ-2022-00990-06.05-ORIGINAL,PRJ-2022-00990,6.05,MATERIAL,ORIGINAL,SUBMITTED,435752.81,435752.81,0.0852,0.0,250434.27,146820.54,288932.27,EUR,2024-12-01,2025-07-31,EMP-000149,,,2024-10-22
BDG-PRJ-2023-00121-04.03-ORIGINAL,PRJ-2023-00121,4.03,MATERIAL,ORIGINAL,SUBMITTED,37721.2,37721.2,0.0888,0.0,24815.1,19539.48,18181.72,USD,2022-03-01,2023-02-03,EMP-000309,,,2022-01-15
BDG-PRJ-2020-00296-03.02-ORIGINAL,PRJ-2020-00296,3.02,MATERIAL,ORIGINAL,SUBMITTED,529997.15,529997.15,0.0859,0.0,162046.66,92085.83,437911.32,USD,2025-07-01,2026-06-14,EMP-000684,,,2025-05-19
BDG-PRJ-2021-00728-08.04-ORIGINAL,PRJ-2021-00728,8.04,EQUIPMENT,ORIGINAL,ACTIVE,925318.58,925318.58,0.0721,0.0,295747.6,181122.25,744196.33,SAR,2021-03-01,2022-01-19,EMP-000848,2021-02-05,,2021-01-12
BDG-PRJ-2019-00117-05.05-REV2,PRJ-2019-00117,5.05,MATERIAL,REV2,CLOSED,47523.35,54062.19,0.0542,0.0,33940.89,33767.38,20294.81,SAR,2019-12-01,2020-07-04,EMP-000073,2019-11-10,,2019-10-05
BDG-PRJ-2021-00837-02.04-REV2,PRJ-2021-00837,2.04,LABOUR,REV2,CLOSED,690426.08,790569.06,0.071,0.0,564055.33,524867.22,265701.84,SAR,2023-11-01,2024-09-05,EMP-000236,2023-10-19,,2023-09-07
BDG-PRJ-2021-00061-06.05-ORIGINAL,PRJ-2021-00061,6.05,EQUIPMENT,ORIGINAL,APPROVED,302298.85,302298.85,0.1204,0.0,143168.72,90721.94,211576.91,SAR,2025-09-01,2026-01-17,EMP-000685,2025-08-24,,2025-07-06
BDG-PRJ-2024-00672-03.02-ORIGINAL,PRJ-2024-00672,3.02,SUBCONTRACT,ORIGINAL,CLOSED,558544.87,558544.87,0.1261,0.0,394187.87,293563.28,264981.59,USD,2023-11-01,2024-06-15,EMP-000646,2023-10-11,Source husband at.,2023-09-07
BDG-PRJ-2021-00902-02.04-REV1,PRJ-2021-00902,2.04,MATERIAL,REV1,CLOSED,2800166.6,3444489.5,0.0869,0.0,1709753.54,856990.95,2587498.55,USD,2025-12-01,2026-04-17,EMP-000760,2025-11-04,,2025-10-21
BDG-PRJ-2021-00871-02.05-ORIGINAL,PRJ-2021-00871,2.05,CONTINGENCY,ORIGINAL,CLOSED,112636.13,112636.13,0.0995,11207.29,55610.61,35690.7,76945.43,SAR,2023-10-01,2024-03-05,EMP-000827,2023-09-14,,2023-08-08
BDG-PRJ-2023-00050-01.01-REV1,PRJ-2023-00050,1.01,SUBCONTRACT,REV1,DRAFT,52543.45,47982.33,0.1429,0.0,27537.58,27425.2,20557.13,USD,2022-04-01,2022-09-05,EMP-000533,,,2022-02-01
BDG-PRJ-2022-00898-05.01-REV1,PRJ-2022-00898,5.01,MATERIAL,REV1,APPROVED,42861.46,39270.1,0.1404,0.0,21119.65,13785.95,25484.15,USD,2024-04-01,2025-02-04,EMP-000171,2024-03-25,,2024-02-29
BDG-PRJ-2023-00136-04.05-REV1,PRJ-2023-00136,4.05,LABOUR,REV1,ACTIVE,47871.93,59613.09,0.1317,0.0,32989.19,18674.77,40938.32,SAR,2019-04-01,2020-01-12,EMP-000183,2019-03-22,,2019-02-02
BDG-PRJ-2024-00307-03.04-REV2,PRJ-2024-00307,3.04,SUBCONTRACT,REV2,SUBMITTED,144979.47,131516.85,0.1493,0.0,81317.52,41003.33,90513.52,SAR,2024-03-01,2025-01-10,EMP-000403,,,2024-01-27
BDG-PRJ-2023-00942-07.05-REV1,PRJ-2023-00942,7.05,OVERHEAD,REV1,SUBMITTED,271502.86,312493.89,0.06,0.0,204291.12,141372.71,171121.18,SAR,2022-06-01,2022-11-09,EMP-000149,,,2022-04-13
BDG-PRJ-2023-00615-05.01-REV2,PRJ-2023-00615,5.01,SUBCONTRACT,REV2,APPROVED,246480.02,259742.87,0.1018,0.0,194471.09,125972.74,133770.13,SAR,2019-04-01,2020-03-09,EMP-000448,2019-03-10,,2019-02-28
BDG-PRJ-2022-00541-01.03-REV3,PRJ-2022-00541,1.03,LABOUR,REV3,CLOSED,562853.62,560695.07,0.1068,0.0,397961.86,350748.85,209946.22,SAR,2025-02-01,2025-05-10,EMP-000032,2025-01-17,,2024-12-04
BDG-PRJ-2019-00062-07.05-ORIGINAL,PRJ-2019-00062,7.05,SUBCONTRACT,ORIGINAL,ACTIVE,165960.13,165960.13,0.0924,0.0,89845.25,73697.24,92262.89,SAR,2023-10-01,2024-03-17,EMP-000544,2023-09-22,,2023-08-26
BDG-PRJ-2020-00998-03.05-ORIGINAL,PRJ-2020-00998,3.05,EQUIPMENT,ORIGINAL,ACTIVE,1440212.34,1440212.34,0.115,0.0,987831.19,647113.14,793099.2,SAR,2022-12-01,2023-07-01,EMP-000152,2022-11-11,,2022-10-13
BDG-PRJ-2021-00624-01.03-REV1,PRJ-2021-00624,1.03,SUBCONTRACT,REV1,APPROVED,109427.2,99019.0,0.0513,0.0,30380.06,22730.56,76288.44,USD,2021-09-01,2022-08-21,EMP-000469,2021-08-20,,2021-07-10
BDG-PRJ-2021-00800-05.01-REV2,PRJ-2021-00800,5.01,LABOUR,REV2,CLOSED,9628651.57,8430354.29,0.0772,0.0,6132188.7,4834162.79,3596191.5,SAR,2019-08-01,2020-06-19,EMP-000098,2019-07-10,,2019-06-27
BDG-PRJ-2020-00377-03.03-REV2,PRJ-2020-00377,3.03,OVERHEAD,REV2,ACTIVE,416025.16,476894.63,0.0615,0.0,143803.33,133642.83,343251.8,SAR,2019-04-01,2019-07-23,EMP-000653,2019-03-21,,2019-01-31
BDG-PRJ-2021-00879-01.05-REV2,PRJ-2021-00879,1.05,SUBCONTRACT,REV2,ACTIVE,44993.07,42712.16,0.0725,0.0,36284.53,23946.61,18765.55,SAR,2025-02-01,2025-11-08,EMP-000092,2025-01-20,,2024-12-17
BDG-PRJ-2020-00048-07.01-REV2,PRJ-2020-00048,7.01,OVERHEAD,REV2,ACTIVE,32652.0,28882.46,0.0811,0.0,16579.91,11348.28,17534.18,USD,2021-10-01,2022-06-03,EMP-000449,2021-09-10,,2021-08-17
BDG-PRJ-2021-00792-04.05-REV2,PRJ-2021-00792,4.05,MATERIAL,REV2,DRAFT,335611.2,316548.18,0.091,0.0,160760.33,147865.26,168682.92,USD,2019-06-01,2019-08-30,EMP-000646,,,2019-04-09
BDG-PRJ-2023-00315-02.02-REV1,PRJ-2023-00315,2.02,MATERIAL,REV1,ACTIVE,116402.1,145361.05,0.056,0.0,105676.25,57753.48,87607.57,USD,2020-09-01,2021-06-29,EMP-000643,2020-08-11,,2020-07-31
BDG-PRJ-2020-00595-02.05-ORIGINAL,PRJ-2020-00595,2.05,SUBCONTRACT,ORIGINAL,SUBMITTED,474967.06,474967.06,0.1068,0.0,266451.64,261684.59,213282.47,USD,2020-05-01,2020-12-10,EMP-000666,,,2020-03-09
BDG-PRJ-2024-00335-06.04-ORIGINAL,PRJ-2024-00335,6.04,LABOUR,ORIGINAL,APPROVED,330994.3,330994.3,0.128,0.0,215419.31,124448.87,206545.43,SAR,2020-08-01,2021-06-25,EMP-000212,2020-07-08,,2020-06-08
BDG-PRJ-2023-00213-08.03-REV1,PRJ-2023-00213,8.03,OVERHEAD,REV1,SUBMITTED,145911.66,141780.32,0.1308,0.0,102482.06,82154.87,59625.45,SAR,2020-06-01,2020-11-13,EMP-000458,,,2020-04-20
BDG-PRJ-2023-00526-01.03-ORIGINAL,PRJ-2023-00526,1.03,CONTINGENCY,ORIGINAL,DRAFT,45697.98,45697.98,0.0904,4131.1,26108.2,22819.59,22878.39,SAR,2020-02-01,2020-12-23,EMP-000236,,,2020-01-01
BDG-PRJ-2024-00851-04.02-ORIGINAL,PRJ-2024-00851,4.02,MATERIAL,ORIGINAL,ACTIVE,16776.41,16776.41,0.1438,0.0,5878.85,4662.28,12114.13,EUR,2025-02-01,2025-05-13,EMP-000361,2025-01-05,,2024-12-29
BDG-PRJ-2020-00095-06.01-ORIGINAL,PRJ-2020-00095,6.01,MATERIAL,ORIGINAL,APPROVED,83301.98,83301.98,0.1074,0.0,66059.41,46076.4,37225.58,SAR,2019-07-01,2020-05-04,EMP-000403,2019-06-19,,2019-05-18
BDG-PRJ-2022-00905-03.01-REV1,PRJ-2022-00905,3.01,EQUIPMENT,REV1,ACTIVE,588068.19,707511.56,0.0999,0.0,415605.42,226031.49,481480.07,SAR,2022-03-01,2022-12-30,EMP-000897,2022-02-15,,2022-01-05
BDG-PRJ-2020-00557-01.04-REV2,PRJ-2020-00557,1.04,MATERIAL,REV2,ACTIVE,224389.94,272649.67,0.0985,0.0,163981.31,113834.29,158815.38,SAR,2020-01-01,2020-09-10,EMP-000072,2019-12-17,Then fire pretty how trip learn.,2019-11-17
BDG-PRJ-2024-00543-06.05-REV3,PRJ-2024-00543,6.05,CONTINGENCY,REV3,SUBMITTED,25119.3,24029.39,0.1157,2906.3,18977.72,18192.61,5836.78,SAR,2019-04-01,2020-01-14,EMP-000309,,,2019-02-12
BDG-PRJ-2020-00326-06.05-ORIGINAL,PRJ-2020-00326,6.05,SUBCONTRACT,ORIGINAL,CLOSED,211033.34,211033.34,0.1064,0.0,134610.85,79974.57,131058.77,SAR,2025-08-01,2026-04-06,EMP-000078,2025-07-23,Cause seat much section.,2025-06-13
BDG-PRJ-2022-00225-01.05-REV1,PRJ-2022-00225,1.05,MATERIAL,REV1,ACTIVE,290098.58,286125.28,0.1306,0.0,116303.04,104813.72,181311.56,SAR,2025-06-01,2025-09-29,EMP-000995,2025-05-03,,2025-04-08
BDG-PRJ-2021-00114-06.01-ORIGINAL,PRJ-2021-00114,6.01,OVERHEAD,ORIGINAL,APPROVED,43226.71,43226.71,0.0601,0.0,20794.6,11816.03,31410.68,USD,2020-12-01,2021-10-10,EMP-000828,2020-11-04,,2020-10-10
BDG-PRJ-2021-00992-06.02-REV1,PRJ-2021-00992,6.02,SUBCONTRACT,REV1,APPROVED,204963.6,198365.19,0.1234,0.0,80660.24,40402.63,157962.56,USD,2024-10-01,2025-07-18,EMP-000965,2024-09-23,,2024-08-22
BDG-PRJ-2022-00944-04.05-ORIGINAL,PRJ-2022-00944,4.05,MATERIAL,ORIGINAL,APPROVED,177604.26,177604.26,0.0578,0.0,90238.25,59535.53,118068.73,SAR,2024-02-01,2024-10-19,EMP-000477,2024-01-19,,2023-12-31
BDG-PRJ-2019-00359-05.01-REV2,PRJ-2019-00359,5.01,LABOUR,REV2,ACTIVE,29305.91,26859.9,0.092,0.0,14730.28,13859.5,13000.4,SAR,2021-09-01,2022-06-10,EMP-000814,2021-08-07,,2021-07-12
BDG-PRJ-2023-00231-03.04-ORIGINAL,PRJ-2023-00231,3.04,SUBCONTRACT,ORIGINAL,APPROVED,278362.93,278362.93,0.0819,0.0,242453.35,130221.74,148141.19,USD,2020-07-01,2020-12-20,EMP-000933,2020-06-22,,2020-05-13
BDG-PRJ-2019-00915-08.01-REV1,PRJ-2019-00915,8.01,SUBCONTRACT,REV1,ACTIVE,377443.73,328912.88,0.0934,0.0,164014.63,161915.11,166997.77,USD,2022-12-01,2023-07-14,EMP-000525,2022-11-17,Today human despite young meeting.,2022-10-20
BDG-PRJ-2020-00586-08.02-ORIGINAL,PRJ-2020-00586,8.02,LABOUR,ORIGINAL,SUBMITTED,826187.37,826187.37,0.1324,0.0,557721.56,412805.53,413381.84,SAR,2019-01-01,2019-07-15,EMP-000515,,,2018-11-17
BDG-PRJ-2021-00865-02.03-REV2,PRJ-2021-00865,2.03,MATERIAL,REV2,CLOSED,790723.07,875130.03,0.0765,0.0,466020.98,319462.16,555667.87,SAR,2022-06-01,2022-12-03,EMP-000474,2022-05-11,,2022-04-25
BDG-PRJ-2021-00858-05.05-ORIGINAL,PRJ-2021-00858,5.05,SUBCONTRACT,ORIGINAL,ACTIVE,20609.26,20609.26,0.0586,0.0,10433.95,8041.7,12567.56,SAR,2025-10-01,2026-04-25,EMP-000658,2025-09-08,,2025-08-15
BDG-PRJ-2024-00704-08.05-REV2,PRJ-2024-00704,8.05,MATERIAL,REV2,SUBMITTED,39865.34,45275.95,0.1403,0.0,27222.66,25867.72,19408.23,SAR,2025-10-01,2026-03-15,EMP-000751,,,2025-08-27
BDG-PRJ-2020-00996-04.02-ORIGINAL,PRJ-2020-00996,4.02,MATERIAL,ORIGINAL,FROZEN,352410.83,352410.83,0.0935,0.0,316592.33,257583.67,94827.16,SAR,2025-10-01,2026-05-11,EMP-000126,2025-09-22,,2025-08-20
