material_id,material_code,material_name,material_level,parent_material_id,category,sub_category,unit_of_measure,unit_price,currency,lead_time_days,hazardous,requires_inspection,strategic_item,local_content,weight_kg,unspsc_code,min_stock_level,max_stock_level,reorder_point,reorder_quantity,shelf_life_days,manufacturer,brand,country_of_origin,active,created_date
MAT-00000110,CIV-SAN-00110,Sand - Raise 552,ITEM,MAT-00000092,CIVIL,Sand,MT,107.99,USD,11,False,True,False,False,,30100083,284,1420,368,955,,"Colon, Blankenship and Turner",Inc Answer,USA,True,2023-11-02
MAT-00000111,INS-ANA-00111,Analyzers - Fly 863,ITEM,MAT-00000090,INSTRUMENTS,Analyzers,NOS,36383.9,USD,89,False,False,False,False,,41110049,380,1140,582,640,,Gibson PLC,Group Maxime,India,True,2018-01-13
MAT-00000112,VLV-GAT-00112,Gate - Repudiandae 990,PRODUCT,,VALVES,Gate,NOS,46735.68,USD,140,False,True,False,False,,40140192,383,3447,574,1949,,Pena-Bass,LLC Road,UK,True,2023-01-12
MAT-00000113,MEC-FAN-00113,Fans - Esse 488,ITEM,MAT-00000022,MECHANICAL,Fans,SET,60197.95,SAR,130,False,False,False,True,17.38,40170012,162,1620,301,1030,,Watson-Davis,Ltd Quisquam,India,True,2023-12-19
MAT-00000114,PIP-CAR-00114,Carbon Steel - Assumenda 549,ITEM,MAT-00000012,PIPES,Carbon Steel,JOINT,1237.55,SAR,41,False,True,True,False,2232.21,40140096,370,1110,495,415,,Barrett-Blake,Inc Quality,India,True,2022-07-06
MAT-00000115,SAF-FIR-00115,Fire Extinguisher - Apply 407,ITEM,MAT-00000092,SAFETY,Fire Extinguisher,SET,472.15,SAR,15,False,False,False,False,,46180040,164,820,297,390,,Scott PLC,Inc Peace,Japan,True,2022-08-21
MAT-00000116,EQP-EXC-00116,Excavator - Tax 872,COMPONENT,MAT-00000112,EQUIPMENT,Excavator,MONTH,213886.69,USD,164,False,False,False,False,1593.68,22100063,219,1095,295,604,,Schroeder-Kramer,LLC Case,South Korea,True,2020-01-24
MAT-00000117,PIP-STA-00117,Stainless Steel - Doloribus 648,COMPONENT,MAT-00000090,PIPES,Stainless Steel,RM,1133.52,SAR,75,False,False,False,True,1651.32,40140020,482,4820,915,3521,,"Delacruz, Anderson and Howard",PLC Ad,India,True,2019-01-14
MAT-00000118,CIV-SAN-00118,Sand - Evidence 859,ITEM,MAT-00000017,CIVIL,Sand,CUM,161.91,USD,18,False,True,False,False,,30100048,499,1497,607,1458,,Harmon PLC,Ltd Maybe,USA,True,2020-02-18
MAT-00000119,EQP-WEL-00119,Welder - Magni 879,ITEM,MAT-00000040,EQUIPMENT,Welder,DAY,457605.67,USD,219,False,True,False,False,1542.12,22100056,272,2720,510,675,,Gordon-Dougherty,Ltd Officia,UAE,True,2023-04-08
MAT-00000120,ELE-MCB-00120,MCBs - Ask 611,ITEM,MAT-00000069,ELECTRICAL,MCBs,SET,14600.81,USD,59,False,False,False,True,,26100035,178,1068,275,761,,Pickering-Griffiths,Inc Fund,South Korea,True,2020-10-03
MAT-00000121,PIP-HDP-00121,HDPE - Attorney 937,ITEM,MAT-00000112,PIPES,HDPE,JOINT,932.44,EUR,62,False,True,False,False,4584.5,40140079,338,1014,606,372,,Weber-Richards,Group Odit,China,True,2018-11-01
MAT-00000122,SVC-CRA-00122,Crane Rental - Consequuntur 106,ITEM,MAT-00000017,SERVICES,Crane Rental,MONTH,797.6,USD,8,False,True,False,False,,72100088,477,4770,814,4473,,"Curtis, Mack and Le",Group Eum,South Korea,True,2018-03-06
MAT-00000123,INS-LEV-00123,Level Gauges - Labore 358,PRODUCT,,INSTRUMENTS,Level Gauges,SET,1567.98,GBP,103,False,False,False,True,,41110022,278,1390,401,671,,Sanderson-Green,LLC Minima,UAE,True,2023-11-27
MAT-00000124,VLV-BUT-00124,Butterfly - Right 157,ITEM,MAT-00000090,VALVES,Butterfly,NOS,49512.63,USD,90,False,False,False,False,,40140121,217,1953,313,1348,,Green Inc,Group Size,China,True,2023-05-04
MAT-00000125,SVC-TRA-00125,Transport - Delectus 800,PRODUCT,,SERVICES,Transport,MONTH,4887.78,SAR,9,False,False,False,False,,72100098,464,4640,602,845,,"Frye, Hoffman and Santiago",LLC Asperiores,Japan,True,2018-11-01
MAT-00000126,STL-ANG-00126,Angles - Sapiente 493,ITEM,MAT-00000006,STRUCTURAL_STEEL,Angles,KG,1967.59,EUR,105,False,False,False,True,2819.8,30100082,437,3933,783,2651,,Webb-O'Sullivan,Ltd Et,Germany,True,2021-09-20
MAT-00000127,STL-ANG-00127,Angles - Hard 333,ITEM,MAT-00000012,STRUCTURAL_STEEL,Angles,KG,1592.72,GBP,81,False,False,False,False,4844.6,30100051,25,175,50,140,,Carter PLC,Group Politics,UAE,True,2023-07-03
MAT-00000128,CON-CEM-00128,Cement - Aliquam 193,ITEM,MAT-00000123,CONCRETE,Cement,BAG,115.99,EUR,6,False,False,True,True,3558.39,30110091,88,792,128,457,,Park-Parker,LLC Course,China,True,2019-03-13
MAT-00000129,SAF-PPE-00129,PPE - Others 398,ITEM,MAT-00000022,SAFETY,PPE,NOS,378.85,USD,18,False,False,True,True,,46180080,57,456,112,254,,Sanders Ltd,Inc However,UK,True,2018-02-20
MAT-00000130,EQP-EXC-00130,Excavator - Odit 469,PRODUCT,,EQUIPMENT,Excavator,MONTH,260791.71,EUR,141,False,True,False,False,316.35,22100065,151,1359,227,1142,,Middleton Ltd,PLC Use,Japan,True,2018-11-12
MAT-00000131,INS-ANA-00131,Analyzers - Clearly 407,ITEM,MAT-00000040,INSTRUMENTS,Analyzers,SET,8736.39,USD,120,False,True,False,True,,41110052,235,1880,345,1568,,"Williams, Miller and Ramos",Group Nesciunt,UAE,True,2019-07-12
MAT-00000132,ELE-SWI-00132,Switchgear - Esse 706,ITEM,MAT-00000085,ELECTRICAL,Switchgear,NOS,29151.9,EUR,45,False,False,False,True,,26100045,428,3852,614,894,,Jordan-Campbell,PLC Aperiam,South Korea,True,2020-03-29
MAT-00000133,STL-CHA-00133,Channels - Indicate 832,ITEM,MAT-00000125,STRUCTURAL_STEEL,Channels,KG,1596.14,USD,104,False,True,False,False,3364.89,30100027,334,2338,457,851,,Harris and Sons,LLC Itaque,UK,True,2019-09-24
MAT-00000134,CSM-BOL-00134,Bolt - Account 773,PRODUCT,,CONSUMABLES,Bolt,PKT,267.65,SAR,16,False,False,False,True,,31160078,314,1256,369,1101,2752.0,"Crawford, Clarke and Kent",PLC Aut,UAE,True,2020-10-13
MAT-00000135,CIV-GEO-00135,Geotextile - Animi 574,ITEM,MAT-00000134,CIVIL,Geotextile,MT,193.31,USD,10,False,True,False,False,,30100081,307,1842,535,1073,,Nicholls Inc,PLC Rem,France,True,2022-05-22
MAT-00000136,CSM-BOL-00136,Bolt - Voluptatum 456,PRODUCT,,CONSUMABLES,Bolt,NOS,148.42,SAR,11,False,True,False,True,,31160049,185,1850,237,1252,1980.0,Clark-Brown,and Sons Voluptas,USA,True,2023-06-02
MAT-00000137,PIP-GRP-00137,GRP - Commodi 573,ITEM,MAT-00000012,PIPES,GRP,RM,64.72,USD,46,False,False,False,False,1219.57,40140032,292,1460,461,1438,,Smith PLC,PLC Individual,India,True,2022-10-13
MAT-00000138,CON-ADM-00138,Admixtures - Labore 433,ITEM,MAT-00000085,CONCRETE,Admixtures,CUM,389.7,GBP,8,False,False,False,False,1028.93,30110018,305,1220,579,496,,Maxwell-Jones,PLC Western,India,True,2022-02-07
MAT-00000139,SVC-INS-00139,Inspection - Laudantium 788,ITEM,MAT-00000112,SERVICES,Inspection,DAY,3005.01,EUR,9,False,True,False,False,,72100032,426,2982,740,2843,,Garcia LLC,and Sons Soon,Germany,True,2018-12-14
MAT-00000140,STL-ANG-00140,Angles - Cost 395,ITEM,MAT-00000125,STRUCTURAL_STEEL,Angles,KG,1777.06,USD,68,False,False,False,False,2686.9,30100092,486,2430,770,827,,Mitchell-Carter,Ltd Sunt,Germany,True,2023-06-29
MAT-00000141,CIV-FIL-00141,Fill Material - Distinctio 678,COMPONENT,MAT-00000006,CIVIL,Fill Material,MT,31.62,GBP,18,False,False,False,False,,30100063,373,3730,623,1058,,Jones Ltd,LLC He,China,True,2018-12-05
MAT-00000142,STL-PLA-00142,Plates - Force 659,ITEM,MAT-00000105,STRUCTURAL_STEEL,Plates,MT,920.52,USD,107,False,False,False,False,2863.57,30100044,406,3248,683,576,,Thomas-Connolly,Inc Possible,India,False,2022-12-13
MAT-00000143,SVC-CRA-00143,Crane Rental - Officiis 981,PRODUCT,,SERVICES,Crane Rental,DAY,4380.31,USD,7,False,True,False,False,,72100025,407,2442,514,2067,,Stout-Armstrong,LLC Provident,France,True,2021-12-07
MAT-00000144,CON-PRE-00144,Precast - Assume 238,PRODUCT,,CONCRETE,Precast,CUM,418.29,USD,9,False,True,False,True,3520.27,30110047,303,2121,566,1694,,Barker LLC,PLC Among,UK,True,2019-01-26
MAT-00000145,SVC-CRA-00145,Crane Rental - Second 562,ASSEMBLY,MAT-00000125,SERVICES,Crane Rental,HR,1285.9,EUR,6,False,False,False,False,,72100083,333,2331,654,1181,,Barry-John,LLC Molestias,USA,True,2022-03-17
MAT-00000146,STL-REB-00146,Rebar - Labore 970,COMPONENT,MAT-00000130,STRUCTURAL_STEEL,Rebar,MT,2236.76,GBP,89,False,False,False,True,3870.68,30100021,384,3840,709,3104,,"Holland, Jones and Davis",LLC Unde,USA,True,2022-01-07
MAT-00000147,CSM-GRI-00147,Grinding Disc - Goal 116,ITEM,MAT-00000091,CONSUMABLES,Grinding Disc,BOX,162.11,USD,18,False,False,False,False,,31160053,467,1401,490,568,538.0,"Alvarado, Rangel and Collins",and Sons Force,Germany,True,2023-02-26
MAT-00000148,FUE-GAS-00148,Gasoline - Temporibus 153,PRODUCT,,FUEL,Gasoline,BBL,181.97,GBP,7,True,False,False,False,,15100042,52,416,94,384,1653.0,Davies Ltd,Ltd Quaerat,Japan,True,2019-11-09
MAT-00000149,ELE-CAB-00149,Cables - Ad 589,ITEM,MAT-00000125,ELECTRICAL,Cables,RM,118.62,USD,34,False,False,False,False,,26100011,366,2928,427,2095,,Gardner-Stevens,and Sons Certain,USA,True,2019-06-26
MAT-00000150,ITQ-LAP-00150,Laptop - Bank 724,PRODUCT,,IT,Laptop,SET,1901.05,USD,20,False,False,False,True,,43210096,83,332,150,227,,Buckley PLC,Ltd Sit,Germany,True,2018-02-04
MAT-00000151,MEC-COM-00151,Compressors - Picture 383,ITEM,MAT-00000150,MECHANICAL,Compressors,SET,308421.93,USD,107,False,True,True,False,2947.87,40170059,189,1701,269,475,,Marsden Ltd,Ltd Aperiam,USA,True,2020-10-11
MAT-00000152,CHM-BIO-00152,Biocide - Maiores 346,ITEM,MAT-00000134,CHEMICALS,Biocide,DRUM,182.78,GBP,29,True,False,False,True,,12140092,37,222,68,135,2076.0,Bishop-Goodwin,and Sons For,France,True,2019-04-07
MAT-00000153,STL-ANG-00153,Angles - Earum 140,COMPONENT,MAT-00000150,STRUCTURAL_STEEL,Angles,MT,829.96,GBP,96,False,False,False,True,2355.08,30100019,18,72,18,34,,"May, Robinson and Hall",Group Dolorem,China,True,2020-06-02
MAT-00000154,PIP-COP-00154,Copper - Suddenly 500,ITEM,MAT-00000134,PIPES,Copper,JOINT,858.68,USD,80,False,False,False,True,1549.54,40140075,481,2886,894,1117,,Williams-Castillo,PLC Seek,France,True,2021-08-31
MAT-00000155,MEC-PUM-00155,Pumps - Feel 818,COMPONENT,MAT-00000075,MECHANICAL,Pumps,SET,365249.23,GBP,87,False,True,False,True,3061.49,40170017,168,840,198,180,,Nelson PLC,Group Your,China,True,2019-07-17
MAT-00000156,INS-LEV-00156,Level Gauges - Technology 369,ASSEMBLY,MAT-00000033,INSTRUMENTS,Level Gauges,SET,10329.06,EUR,77,False,False,True,False,,41110052,423,3807,562,2568,,Begum-Allan,PLC Ex,France,True,2018-09-19
MAT-00000157,INS-TRA-00157,Transmitters - Beatae 583,ITEM,MAT-00000091,INSTRUMENTS,Transmitters,NOS,29541.48,USD,66,False,False,False,True,,41110075,11,33,11,18,,Day Inc,and Sons American,UAE,True,2018-07-08
MAT-00000158,FUE-DIE-00158,Diesel - Optio 283,PRODUCT,,FUEL,Diesel,BBL,160.82,EUR,8,True,True,False,True,,15100019,302,2416,363,2358,944.0,"Harrison, Gilbert and Bullock",LLC Thing,South Korea,False,2018-08-04
MAT-00000159,STL-CHA-00159,Channels - Official 891,ASSEMBLY,MAT-00000144,STRUCTURAL_STEEL,Channels,MT,2433.82,USD,65,False,False,True,True,2819.04,30100048,388,2328,625,1142,,Russell and Sons,Inc Edge,India,True,2023-07-14
MAT-00000160,ITQ-MON-00160,Monitor - Tempore 206,ITEM,MAT-00000006,IT,Monitor,SET,217.16,USD,24,False,False,False,False,,43210010,398,3582,775,3376,,Griffiths Group,Ltd Serious,India,True,2021-06-13
MAT-00000161,INS-TRA-00161,Transmitters - Film 236,ITEM,MAT-00000022,INSTRUMENTS,Transmitters,SET,7623.53,SAR,117,False,False,False,False,,41110068,392,1568,689,587,,Richards and Sons,and Sons Need,UK,True,2023-09-02
MAT-00000162,ELE-SWI-00162,Switchgear - Atque 898,ITEM,MAT-00000069,ELECTRICAL,Switchgear,NOS,26106.48,USD,55,False,True,False,True,,26100067,149,894,168,356,,Marks-Williams,LLC Ad,France,True,2019-07-12
MAT-00000163,ELE-TRA-00163,Transformers - Atque 946,PRODUCT,,ELECTRICAL,Transformers,NOS,12082.47,USD,54,False,True,False,True,,26100025,56,280,107,231,,Hope Ltd,PLC Deleniti,France,True,2021-05-31
MAT-00000164,VLV-GAT-00164,Gate - He 196,COMPONENT,MAT-00000091,VALVES,Gate,SET,19872.6,USD,118,False,True,False,True,,40140161,447,4470,731,3511,,"Jarvis, Marsh and Hall",Ltd Talk,Italy,True,2020-10-20
MAT-00000165,CON-REA-00165,Ready-Mix - At 967,ITEM,MAT-00000090,CONCRETE,Ready-Mix,CUM,163.22,USD,5,False,False,False,False,109.01,30110018,111,1110,214,242,,Harris Inc,Inc Ipsa,UAE,True,2019-01-12
MAT-00000166,STL-REB-00166,Rebar - Quisquam 521,COMPONENT,MAT-00000144,STRUCTURAL_STEEL,Rebar,MT,1740.32,USD,87,False,True,False,True,1399.28,30100029,27,162,47,102,,Sims-Willis,LLC Tree,South Korea,True,2023-08-06
MAT-00000167,VLV-BUT-00167,Butterfly - Fugit 452,PRODUCT,,VALVES,Butterfly,NOS,32168.36,EUR,111,False,False,False,False,,40140158,410,3280,655,2640,,Kim-Ross,Group Ea,France,True,2023-06-09
MAT-00000168,CON-GRO-00168,Grout - Voluptate 646,ITEM,MAT-00000090,CONCRETE,Grout,CUM,456.22,EUR,5,False,False,False,True,2919.95,30110039,91,364,122,214,,Bennett-Reynolds,Ltd Beatae,China,True,2020-12-27
MAT-00000169,CIV-GEO-00169,Geotextile - Sed 655,COMPONENT,MAT-00000125,CIVIL,Geotextile,CUM,39.34,USD,15,False,False,True,False,,30100082,298,1490,586,683,,"Carter, Garcia and Murphy",LLC Sed,Japan,True,2023-07-10
MAT-00000170,STL-REB-00170,Rebar - Doloremque 892,PRODUCT,,STRUCTURAL_STEEL,Rebar,KG,549.82,USD,81,False,False,False,True,3584.69,30100051,40,120,49,115,,Williams-Wood,PLC Harum,USA,True,2019-08-04
MAT-00000171,CSM-SEA-00171,Sealant - Bad 328,COMPONENT,MAT-00000136,CONSUMABLES,Sealant,NOS,168.94,USD,12,False,False,False,False,,31160072,342,2736,431,2643,2756.0,Lewis-Banks,Inc Time,France,True,2022-01-01
MAT-00000172,CHM-BIO-00172,Biocide - Aliquid 608,ITEM,MAT-00000071,CHEMICALS,Biocide,LTR,3657.71,SAR,38,False,False,False,True,,12140087,172,1032,335,751,606.0,Young Ltd,LLC Reiciendis,UAE,True,2019-03-03
MAT-00000173,CSM-GRI-00173,Grinding Disc - Point 523,ITEM,MAT-00000033,CONSUMABLES,Grinding Disc,BOX,223.87,USD,13,False,False,False,False,,31160010,34,306,62,248,2049.0,"Cole, Watson and Wallace",PLC Next,UK,True,2019-11-13
MAT-00000174,ITQ-UPS-00174,UPS - Nam 660,ITEM,MAT-00000090,IT,UPS,NOS,2311.31,EUR,14,False,True,False,False,,43210019,185,925,281,349,,"White, Hunt and Payne",Group Ratione,USA,True,2018-11-04
MAT-00000175,EQP-CRA-00175,Crane - Everybody 343,ASSEMBLY,MAT-00000144,EQUIPMENT,Crane,MONTH,82916.1,GBP,140,False,True,False,False,2046.41,22100080,379,2653,717,1532,,"Williams, Turner and Hussain",and Sons Central,USA,True,2021-05-03
MAT-00000176,SVC-CRA-00176,Crane Rental - Live 415,ITEM,MAT-00000020,SERVICES,Crane Rental,DAY,68.89,USD,9,False,False,True,True,,72100091,159,636,280,591,,"Wallace, Miller and Fleming",Ltd Voluptatum,UK,True,2019-04-19
MAT-00000177,PIP-COP-00177,Copper - Oil 784,COMPONENT,MAT-00000134,PIPES,Copper,RM,754.62,USD,51,False,False,False,False,1131.22,40140044,298,894,375,397,,Barton-Ellis,LLC Campaign,UAE,True,2018-12-18
MAT-00000178,SAF-FIR-00178,Fire Extinguisher - Structure 614,ITEM,MAT-00000020,SAFETY,Fire Extinguisher,SET,1637.72,USD,18,False,False,False,False,,46180040,253,1771,273,1061,,Tyler Inc,PLC Omnis,France,True,2018-05-23
MAT-00000179,MEC-FAN-00179,Fans - Population 427,COMPONENT,MAT-00000075,MECHANICAL,Fans,NOS,474678.15,USD,101,False,False,False,True,2116.88,40170097,232,1392,442,534,,Parker Ltd,PLC Nemo,USA,True,2020-11-22
MAT-00000180,CIV-FIL-00180,Fill Material - Car 904,ITEM,MAT-00000170,CIVIL,Fill Material,MT,183.85,USD,18,False,False,True,True,,30100082,311,1244,365,887,,"Ford, Hall and Weston",PLC Special,Japan,True,2019-02-18
MAT-00000181,EQP-GEN-00181,Generator - Lead 807,COMPONENT,MAT-00000134,EQUIPMENT,Generator,MONTH,243049.6,EUR,124,False,True,False,False,3404.07,22100061,29,261,57,254,,Holmes LLC,and Sons Voluptatum,India,True,2021-09-19
MAT-00000182,PIP-GRP-00182,GRP - Half 375,ITEM,MAT-00000012,PIPES,GRP,JOINT,1638.42,USD,57,False,False,False,False,4862.48,40140039,78,546,134,474,,Smith Ltd,and Sons Sint,UK,True,2021-08-07
MAT-00000183,ELE-PAN-00183,Panels - Morning 277,PRODUCT,,ELECTRICAL,Panels,SET,48451.19,USD,41,False,False,False,True,,26100049,373,3357,442,2520,,"David, Moore and Hopkins",PLC That,India,True,2018-04-29
MAT-00000184,STL-BEA-00184,Beams - Beat 281,ITEM,MAT-00000150,STRUCTURAL_STEEL,Beams,KG,2795.08,EUR,77,False,True,False,True,4615.37,30100097,25,150,36,87,,"Wise, Baker and Clark",PLC Modern,Italy,True,2023-01-02
MAT-00000185,CON-GRO-00185,Grout - Temporibus 585,ITEM,MAT-00000033,CONCRETE,Grout,BAG,91.53,USD,9,False,False,False,True,1125.57,30110036,147,1323,278,188,,Smith-Gough,LLC Aut,Germany,True,2018-02-06
MAT-00000186,STL-ANG-00186,Angles - Coach 674,ITEM,MAT-00000108,STRUCTURAL_STEEL,Angles,MT,1559.52,USD,82,False,False,False,True,2603.19,30100089,213,852,214,736,,Jones-Martin,LLC Laborum,France,True,2022-03-13
MAT-00000187,STL-BEA-00187,Beams - Delectus 776,ITEM,MAT-00000123,STRUCTURAL_STEEL,Beams,MT,2101.49,GBP,76,False,False,False,False,941.81,30100076,401,2406,430,2050,,"Moore, Newton and Hall",Group Chance,UAE,True,2022-07-14
MAT-00000188,MEC-HEA-00188,Heat Exchangers - Apply 407,ITEM,MAT-00000092,MECHANICAL,Heat Exchangers,SET,202894.85,EUR,154,False,False,False,True,3632.75,40170038,361,3610,704,1829,,Taylor-Fletcher,LLC Eaque,Germany,True,2023-09-09
MAT-00000189,CON-REA-00189,Ready-Mix - Moment 530,COMPONENT,MAT-00000158,CONCRETE,Ready-Mix,CUM,391.19,EUR,9,False,False,False,False,1678.17,30110021,123,984,151,885,,Shaw-Stephenson,Group Excepturi,UAE,True,2021-06-11
MAT-00000190,ELE-CAB-00190,Cables - Past 155,ITEM,MAT-00000158,ELECTRICAL,Cables,RM,86640.67,USD,60,False,False,False,True,,26100025,454,4086,725,1676,,Bentley Group,LLC Throw,Germany,True,2022-08-20
MAT-00000191,ELE-MCB-00191,MCBs - Lawyer 314,ITEM,MAT-00000150,ELECTRICAL,MCBs,RM,31645.18,EUR,54,False,True,False,False,,26100050,334,1002,336,796,,Luna-Gallagher,Inc Asperiores,Germany,True,2021-01-25
MAT-00000192,SAF-PPE-00192,PPE - Him 295,PRODUCT,,SAFETY,PPE,NOS,1230.89,EUR,16,False,False,False,True,,46180078,112,896,113,441,,Cooper Group,PLC Career,China,True,2023-12-16
MAT-00000193,PIP-GRP-00193,GRP - Indeed 601,ITEM,MAT-00000108,PIPES,GRP,RM,223.36,USD,59,False,True,False,True,1454.15,40140076,315,2520,537,863,,Bevan-Owen,and Sons Provident,UAE,True,2021-11-04
MAT-00000194,EQP-FOR-00194,Forklift - Answer 889,PRODUCT,,EQUIPMENT,Forklift,NOS,114594.93,EUR,136,False,True,True,False,615.82,22100093,415,1245,607,1070,,Reeves Group,and Sons Generation,South Korea,True,2020-11-13
MAT-00000195,STL-BEA-00195,Beams - Dolorem 778,ITEM,MAT-00000012,STRUCTURAL_STEEL,Beams,KG,2224.37,USD,84,False,True,False,False,1027.48,30100097,332,996,486,762,,"Cox, Burns and Holt",Ltd Pariatur,South Korea,True,2019-02-18
MAT-00000196,CON-REA-00196,Ready-Mix - Home 661,ITEM,MAT-00000167,CONCRETE,Ready-Mix,CUM,198.74,EUR,8,False,True,False,True,2615.74,30110035,193,1737,268,521,,"Griffiths, Fletcher and Brookes",PLC Fuga,Italy,True,2018-06-11
MAT-00000197,INS-FLO-00197,Flow Meters - Set 403,ITEM,MAT-00000006,INSTRUMENTS,Flow Meters,NOS,53796.32,SAR,113,False,False,False,False,,41110075,48,192,64,107,,"Castillo, Warren and Griffith",and Sons Almost,Japan,True,2023-02-14
MAT-00000198,CON-REA-00198,Ready-Mix - Cut 736,PRODUCT,,CONCRETE,Ready-Mix,BAG,231.29,EUR,8,False,False,True,False,229.45,30110027,349,1745,517,1081,,Edwards-Hernandez,Group Assumenda,Japan,True,2022-11-28
MAT-00000199,ITQ-MON-00199,Monitor - Natural 964,PRODUCT,,IT,Monitor,NOS,2063.81,SAR,18,False,False,False,False,,43210063,342,1710,399,613,,"Nguyen, Bates and Fox",and Sons Quibusdam,Germany,True,2018-08-29
MAT-00000200,INS-ANA-00200,Analyzers - Quisquam 147,COMPONENT,MAT-00000148,INSTRUMENTS,Analyzers,NOS,48983.59,EUR,99,False,True,False,False,,41110026,257,2570,314,1941,,"Clements, Atkinson and Graham",PLC Earum,USA,True,2022-12-11
MAT-00000201,CHM-CAT-00201,Catalyst - Family 111,ITEM,MAT-00000194,CHEMICALS,Catalyst,DRUM,2846.81,SAR,30,False,False,False,False,,12140041,256,2048,453,560,2665.0,Howarth LLC,Ltd Road,Germany,True,2018-08-12
MAT-00000202,INS-FLO-00202,Flow Meters - Ipsum 920,ITEM,MAT-00000022,INSTRUMENTS,Flow Meters,SET,25786.58,USD,77,False,True,False,False,,41110061,428,2568,468,2308,,Moore-McDonald,LLC Painting,France,True,2022-12-25
MAT-00000203,ELE-CAB-00203,Cables - Nam 770,COMPONENT,MAT-00000163,ELECTRICAL,Cables,SET,65340.77,USD,43,False,True,False,False,,26100087,326,2282,586,1477,,Harris LLC,LLC Ullam,Italy,False,2020-04-27
MAT-00000204,STL-PLA-00204,Plates - Perferendis 660,ITEM,MAT-00000150,STRUCTURAL_STEEL,Plates,MT,1900.38,EUR,90,False,False,False,False,487.19,30100094,123,369,166,213,,Clayton LLC,and Sons Power,South Korea,True,2021-04-10
MAT-00000205,EQP-FOR-00205,Forklift - Eight 210,PRODUCT,,EQUIPMENT,Forklift,NOS,411008.41,EUR,172,False,True,False,True,4651.08,22100060,120,1200,225,510,,"Stein, Perez and Hall",Group Optio,UK,True,2021-10-16
MAT-00000206,MEC-PUM-00206,Pumps - Responsibility 808,ITEM,MAT-00000148,MECHANICAL,Pumps,SET,329569.89,SAR,97,False,False,True,False,2766.14,40170065,439,4390,699,3638,,Oconnell and Sons,Ltd Perferendis,France,True,2019-12-27
MAT-00000207,STL-REB-00207,Rebar - Something 406,COMPONENT,MAT-00000199,STRUCTURAL_STEEL,Rebar,MT,1760.28,USD,98,False,False,False,True,4817.97,30100047,241,1205,276,663,,Hussain-Howard,Ltd Nor,South Korea,True,2023-09-30
MAT-00000208,FUE-GAS-00208,Gasoline - White 675,ITEM,MAT-00000085,FUEL,Gasoline,LTR,125.21,USD,7,False,True,False,False,,15100032,267,2136,326,1825,1997.0,Khan-Thompson,Group Ea,France,True,2021-12-13
MAT-00000209,ELE-MCB-00209,MCBs - Amet 249,ITEM,MAT-00000106,ELECTRICAL,MCBs,NOS,80832.39,USD,30,False,True,True,True,,26100044,394,1970,540,1793,,Bradley-Rodriguez,LLC Temporibus,China,True,2020-10-23
MAT-00000210,SAF-PPE-00210,PPE - Deleniti 526,ITEM,MAT-00000125,SAFETY,PPE,SET,209.45,GBP,18,False,False,False,False,,46180040,271,1897,295,1052,,O'Connor-Clark,Ltd Tenetur,UAE,False,2022-05-07
MAT-00000211,SAF-FIR-00211,Fire Extinguisher - Ea 401,PRODUCT,,SAFETY,Fire Extinguisher,BOX,1738.36,GBP,17,False,False,False,False,,46180092,198,1188,396,940,,"Rogers, Phillips and Craig",and Sons Nobis,Italy,True,2020-03-03
MAT-00000212,CON-PRE-00212,Precast - Commodi 711,ITEM,MAT-00000167,CONCRETE,Precast,CUM,238.42,USD,9,False,True,False,False,28.24,30110069,373,1865,393,687,,"Green, Robinson and Jones",Inc Molestiae,China,True,2021-08-14
MAT-00000213,SVC-TRA-00213,Transport - Likely 194,ITEM,MAT-00000163,SERVICES,Transport,MONTH,2773.29,USD,7,False,False,False,False,,72100074,91,819,160,640,,Atkins-Wood,LLC Voluptate,UAE,True,2022-07-11
