transaction_id,project_id,vendor_id,po_id,contract_id,invoice_id,wbs_code,cost_type,cost_status,budget_amount,actual_amount,variance,currency,transaction_date,posting_date,fiscal_period,change_order_flag,change_order_ref,description,created_date
TXN-2025-00000119,PRJ-2024-00128,VND-000292,PO-2021-0000448,,INV-2025-0000094,8.05,LABOUR,POSTED,201638.99,256728.1,55089.11,EUR,2025-04-24,2025-04-24,2025-06,False,,Sea week real.,2025-04-24
TXN-2022-00000120,PRJ-2023-00055,VND-000406,PO-2020-0000327,,,2.03,MATERIAL,ACCRUED,112184.44,141959.64,29775.2,SAR,2022-11-29,,2022-03,False,,Describe machine right with.,2022-11-29
TXN-2021-00000121,PRJ-2024-00940,VND-000850,,CTR-2022-000928,,8.04,OVERHEAD,ACCRUED,118960.64,99880.89,-19079.75,SAR,2021-05-12,,2021-03,False,,Others wonder strategy fast guess few.,2021-05-12
TXN-2024-00000122,PRJ-2021-00624,VND-000541,PO-2023-0000245,,,4.03,SUBCONTRACT,ACCRUED,9282.8,9374.82,92.02,USD,2024-11-14,,2024-02,False,,Call animal approach factor want point.,2024-11-14
TXN-2022-00000123,PRJ-2024-00612,VND-000549,PO-2020-0000002,,INV-2022-0000630,4.02,EQUIPMENT,POSTED,297804.19,290778.4,-7025.79,USD,2022-10-20,2022-10-20,2022-11,False,,Bill activity expect long future whole.,2022-10-20
TXN-2023-00000124,PRJ-2019-00999,VND-000370,,CTR-2023-000045,INV-2025-0000651,1.04,EQUIPMENT,POSTED,4434.74,4405.65,-29.09,SAR,2023-07-11,2023-07-11,2023-01,False,,Wait local state husband.,2023-07-11
TXN-2019-00000125,PRJ-2022-00354,VND-000247,PO-2023-0000560,,,6.02,SUBCONTRACT,COMMITTED,87578.05,84887.09,-2690.96,SAR,2019-11-26,,2019-11,False,,Officer rather charge.,2019-11-26
TXN-2024-00000126,PRJ-2020-00491,VND-000647,PO-2019-0000045,,INV-2023-0000811,8.01,LABOUR,POSTED,970613.32,873294.69,-97318.63,SAR,2024-01-22,2024-01-22,2024-05,False,,We be easy newspaper indicate other.,2024-01-22
TXN-2025-00000127,PRJ-2020-00557,VND-000485,PO-2022-0000800,,INV-2020-0000049,4.03,SUBCONTRACT,POSTED,8218.93,10133.11,1914.18,SAR,2025-06-19,2025-06-19,2025-06,False,,Difficult mission late kind team wrong.,2025-06-19
TXN-2022-00000128,PRJ-2023-00762,VND-000451,,CTR-2020-000377,,3.04,MATERIAL,FORECAST,15530.38,19601.75,4071.37,USD,2022-09-23,,2022-02,False,,Notice art whether between.,2022-09-23
TXN-2019-00000129,PRJ-2020-00441,VND-000617,PO-2024-0000336,,,5.03,LABOUR,FORECAST,42170.54,47672.09,5501.55,SAR,2019-06-06,,2019-12,False,,Personal enough ball dream.,2019-06-06
TXN-2024-00000130,PRJ-2023-00455,VND-000360,,CTR-2019-000282,,6.05,SUBCONTRACT,ACCRUED,17065.03,19108.31,2043.28,SAR,2024-01-30,,2024-07,True,CO-0164,Avoid able late order fact discuss.,2024-01-30
TXN-2025-00000131,PRJ-2022-00768,VND-000696,PO-2024-0000242,,INV-2023-0000798,8.01,LABOUR,POSTED,3547.52,3982.38,434.86,SAR,2025-07-05,2025-07-05,2025-10,False,,Reflect law reach under.,2025-07-05
TXN-2020-00000132,PRJ-2023-00696,VND-000461,PO-2022-0000376,,,2.05,MATERIAL,FORECAST,40249.16,40209.6,-39.56,SAR,2020-11-28,,2020-02,False,,Operation sound cup boy different chance enter.,2020-11-28
TXN-2020-00000133,PRJ-2022-00512,VND-000531,,CTR-2019-000220,INV-2021-0000627,5.03,EQUIPMENT,POSTED,7380.11,6957.88,-422.23,USD,2020-09-08,2020-09-08,2020-03,False,,Author coach film.,2020-09-08
TXN-2022-00000134,PRJ-2022-00177,VND-000921,,CTR-2022-000564,,6.03,INSURANCE,COMMITTED,73894.13,79146.94,5252.81,USD,2022-06-03,,2022-12,False,,Tv keep light fight I evening.,2022-06-03
TXN-2024-00000135,PRJ-2019-00654,VND-000179,,CTR-2022-000243,,2.02,EQUIPMENT,COMMITTED,9144.1,10928.91,1784.81,SAR,2024-01-14,,2024-10,False,,Management ball always it focus economy.,2024-01-14
TXN-2025-00000136,PRJ-2020-00565,VND-000133,,CTR-2023-000737,,5.04,LABOUR,ACCRUED,371350.49,385956.65,14606.16,SAR,2025-07-30,,2025-10,False,,Director purpose team.,2025-07-30
TXN-2021-00000137,PRJ-2020-00658,VND-000076,,CTR-2019-000799,,6.02,SUBCONTRACT,ACCRUED,11216.26,12064.79,848.53,SAR,2021-10-28,,2021-03,False,,Week yourself public especially American series.,2021-10-28
TXN-2025-00000138,PRJ-2024-00057,VND-000852,PO-2024-0000727,,INV-2022-0000231,3.02,LABOUR,POSTED,22402.05,21797.45,-604.6,SAR,2025-09-23,2025-09-23,2025-02,False,,Million kind everything young job sport.,2025-09-23
TXN-2024-00000139,PRJ-2020-00980,VND-000565,,CTR-2021-000607,INV-2024-0000965,2.05,SUBCONTRACT,POSTED,123041.36,134154.86,11113.5,EUR,2024-03-28,2024-03-28,2024-12,False,,Like impact fly.,2024-03-28
TXN-2021-00000140,PRJ-2022-00863,VND-000947,PO-2023-0000657,,,1.01,OVERHEAD,ACCRUED,5731.33,6794.56,1063.23,SAR,2021-05-16,,2021-10,False,,Tax form really.,2021-05-16
TXN-2024-00000141,PRJ-2019-00032,VND-000510,PO-2022-0000827,,,5.04,EQUIPMENT,FORECAST,51082.12,58361.09,7278.97,SAR,2024-06-01,,2024-12,False,,Production hundred set already.,2024-06-01
TXN-2022-00000142,PRJ-2024-00426,VND-000496,,CTR-2019-000327,,3.03,MATERIAL,ACCRUED,257999.81,301111.55,43111.74,USD,2022-06-26,,2022-03,False,,Fire follow wife.,2022-06-26
TXN-2023-00000143,PRJ-2021-00576,VND-000109,PO-2023-0000100,,INV-2022-0000052,5.04,MATERIAL,POSTED,3257.69,3078.86,-178.83,SAR,2023-07-16,2023-07-16,2023-07,False,,Ten stay ability thank left.,2023-07-16
TXN-2025-00000144,PRJ-2020-00924,VND-000164,,CTR-2019-000511,,6.02,FREIGHT,COMMITTED,47903.83,62178.44,14274.61,SAR,2025-08-28,,2025-05,False,,Could gun series.,2025-08-28
TXN-2019-00000145,PRJ-2023-00968,VND-000403,PO-2019-0000052,,,4.05,INSURANCE,ACCRUED,53627.87,50446.57,-3181.3,USD,2019-11-02,,2019-11,False,,Kind appear environment capital explain thing machine.,2019-11-02
TXN-2021-00000146,PRJ-2024-00550,VND-000009,,CTR-2022-000375,,5.03,MATERIAL,COMMITTED,117328.66,96517.04,-20811.62,SAR,2021-01-27,,2021-04,False,,Win participant dream.,2021-01-27
TXN-2021-00000147,PRJ-2021-00076,VND-000396,,CTR-2023-000122,,5.05,SUBCONTRACT,ACCRUED,5679.25,4908.76,-770.49,SAR,2021-02-19,,2021-06,False,,Financial add impact different.,2021-02-19
TXN-2021-00000148,PRJ-2022-00774,VND-000148,PO-2024-0000731,,INV-2024-0000342,1.01,EQUIPMENT,POSTED,5010.62,6022.68,1012.06,USD,2021-09-23,2021-09-23,2021-10,False,,Left brother strategy.,2021-09-23
TXN-2020-00000149,PRJ-2020-00336,VND-000954,PO-2020-0000849,,,5.05,LABOUR,ACCRUED,79452.32,83810.84,4358.52,SAR,2020-09-07,,2020-05,False,,Usually factor relate indeed lot line.,2020-09-07
TXN-2019-00000150,PRJ-2024-00378,VND-000340,,CTR-2024-000272,,5.01,INSURANCE,COMMITTED,56697.02,72772.63,16075.61,SAR,2019-10-24,,2019-12,False,,Necessary himself two meet these.,2019-10-24
TXN-2022-00000151,PRJ-2023-00175,VND-000537,,CTR-2020-000249,,7.02,SUBCONTRACT,ACCRUED,52877.82,43136.95,-9740.87,SAR,2022-12-25,,2022-01,False,,Everybody so increase.,2022-12-25
TXN-2022-00000152,PRJ-2022-00156,VND-000423,,CTR-2019-000532,,8.01,MATERIAL,COMMITTED,61063.67,55181.46,-5882.21,SAR,2022-06-16,,2022-08,False,,Environment able rise study oil process.,2022-06-16
TXN-2021-00000153,PRJ-2020-00980,VND-000178,,CTR-2023-000197,,6.03,EQUIPMENT,ACCRUED,13094.7,16743.78,3649.08,EUR,2021-05-23,,2021-04,False,,Land machine forward.,2021-05-23
TXN-2021-00000154,PRJ-2020-00790,VND-000296,PO-2023-0000574,,,8.03,SUBCONTRACT,COMMITTED,51450.76,65180.4,13729.64,USD,2021-05-21,,2021-10,False,,Help usually thank wonder draw him.,2021-05-21
TXN-2022-00000155,PRJ-2022-00918,VND-000405,PO-2024-0000979,,,3.03,INSURANCE,COMMITTED,56365.28,65218.61,8853.33,SAR,2022-06-27,,2022-11,False,,Analysis seat relate specific history.,2022-06-27
TXN-2022-00000156,PRJ-2023-00220,VND-000207,PO-2022-0000759,,,5.02,MATERIAL,COMMITTED,12437.52,13599.37,1161.85,USD,2022-05-05,,2022-04,True,CO-0136,Manager already maybe.,2022-05-05
TXN-2019-00000157,PRJ-2023-00103,VND-000424,,CTR-2021-000952,INV-2024-0000162,3.01,MATERIAL,POSTED,596396.96,598456.75,2059.79,USD,2019-09-01,2019-09-01,2019-04,False,,Forward beyond suddenly between treat address.,2019-09-01
TXN-2021-00000158,PRJ-2021-00329,VND-000293,PO-2022-0000757,,,2.05,FREIGHT,ACCRUED,73920.79,85863.35,11942.56,SAR,2021-01-20,,2021-03,False,,Improve pressure child.,2021-01-20
TXN-2025-00000159,PRJ-2024-00181,VND-000957,PO-2020-0000767,,,7.04,INSURANCE,FORECAST,6081.73,7791.1,1709.37,SAR,2025-05-29,,2025-01,False,,Sit enter perhaps however bag forget.,2025-05-29
TXN-2023-00000160,PRJ-2022-00110,VND-000951,,CTR-2019-000480,,8.02,MATERIAL,FORECAST,97229.59,91047.59,-6182.0,SAR,2023-02-27,,2023-12,False,,Here first responsibility service their along.,2023-02-27
TXN-2021-00000161,PRJ-2020-00736,VND-000191,,CTR-2020-000198,INV-2022-0000180,5.05,MATERIAL,POSTED,8416.74,9304.51,887.77,SAR,2021-11-24,2021-11-24,2021-07,False,,Doctor range explain.,2021-11-24
TXN-2019-00000162,PRJ-2022-00411,VND-000686,,CTR-2019-000007,INV-2019-0000268,8.03,INSURANCE,POSTED,118258.35,117287.12,-971.23,SAR,2019-08-17,2019-08-17,2019-06,False,,Section its better plant.,2019-08-17
TXN-2024-00000163,PRJ-2023-00587,VND-000012,,CTR-2021-000477,INV-2022-0000315,4.01,MATERIAL,POSTED,206466.48,181661.27,-24805.21,USD,2024-12-17,2024-12-17,2024-12,False,,Kitchen really tough.,2024-12-17
TXN-2024-00000164,PRJ-2023-00121,VND-000655,,CTR-2023-000490,,4.02,MATERIAL,FORECAST,10603.89,9295.29,-1308.6,SAR,2024-11-06,,2024-12,False,,Food argue grow.,2024-11-06
TXN-2022-00000165,PRJ-2022-00776,VND-000551,,CTR-2019-000084,,4.05,OVERHEAD,COMMITTED,154054.88,163722.34,9667.46,EUR,2022-09-28,,2022-02,False,,Certainly most not society color.,2022-09-28
TXN-2019-00000166,PRJ-2020-00064,VND-000849,PO-2024-0000533,,,3.02,EQUIPMENT,ACCRUED,67451.99,68863.1,1411.11,SAR,2019-12-15,,2019-10,False,,Participant him raise.,2019-12-15
TXN-2023-00000167,PRJ-2019-00457,VND-000829,,CTR-2019-000573,INV-2019-0000474,7.04,LABOUR,POSTED,124628.21,141625.49,16997.28,SAR,2023-06-07,2023-06-07,2023-07,False,,Tree central leave effect effort act.,2023-06-07
TXN-2019-00000168,PRJ-2019-00764,VND-000224,,CTR-2020-000062,,6.01,LABOUR,ACCRUED,624801.62,791805.72,167004.1,SAR,2019-02-05,,2019-08,False,,Top quality citizen kid generation.,2019-02-05
TXN-2022-00000169,PRJ-2019-00185,VND-000788,,CTR-2021-000392,INV-2022-0000460,7.03,SUBCONTRACT,POSTED,25132.52,31033.89,5901.37,EUR,2022-07-13,2022-07-13,2022-11,False,,Federal while real lead few yourself.,2022-07-13
TXN-2025-00000170,PRJ-2022-00553,VND-000137,PO-2023-0000131,,,3.05,MATERIAL,COMMITTED,11724.03,13645.94,1921.91,EUR,2025-04-25,,2025-01,False,,Blood high grow fast recognize against.,2025-04-25
TXN-2022-00000171,PRJ-2024-00690,VND-000737,PO-2020-0000159,,,4.02,EQUIPMENT,ACCRUED,9563.68,8969.06,-594.62,USD,2022-02-27,,2022-07,True,CO-0170,Ever not rate seat any.,2022-02-27
TXN-2019-00000172,PRJ-2022-00247,VND-000212,,CTR-2023-000894,INV-2025-0000050,8.05,EQUIPMENT,POSTED,10681.67,9852.42,-829.25,SAR,2019-01-23,2019-01-23,2019-04,False,,Seat strategy total simply discover soon.,2019-01-23
TXN-2025-00000173,PRJ-2019-00885,VND-000795,,CTR-2020-000750,INV-2023-0000590,5.02,EQUIPMENT,POSTED,32349.29,31037.59,-1311.7,SAR,2025-11-03,2025-11-03,2025-06,False,,Pm per question return.,2025-11-03
TXN-2020-00000174,PRJ-2019-00677,VND-000534,,CTR-2021-000901,INV-2021-0000753,1.05,MATERIAL,POSTED,60580.48,76076.29,15495.81,SAR,2020-11-16,2020-11-16,2020-09,False,,Pick tough position.,2020-11-16
TXN-2021-00000175,PRJ-2020-00965,VND-000659,PO-2021-0000308,,,6.04,SUBCONTRACT,COMMITTED,54997.13,54349.82,-647.31,SAR,2021-10-03,,2021-04,False,,Small almost half capital.,2021-10-03
TXN-2024-00000176,PRJ-2019-00148,VND-000826,,CTR-2019-000138,,7.04,LABOUR,ACCRUED,125589.62,124862.4,-727.22,SAR,2024-05-10,,2024-11,False,,Force indeed customer skill.,2024-05-10
TXN-2022-00000177,PRJ-2023-00868,VND-000380,PO-2024-0000690,,INV-2019-0000620,4.01,SUBCONTRACT,POSTED,37030.71,40787.88,3757.17,USD,2022-02-07,2022-02-07,2022-10,False,,Most tree store either station.,2022-02-07
TXN-2023-00000178,PRJ-2020-00223,VND-000491,PO-2019-0000195,,INV-2019-0000986,5.01,FREIGHT,POSTED,321354.81,376222.16,54867.35,USD,2023-09-03,2023-09-03,2023-12,False,,Whose far that sound life away.,2023-09-03
TXN-2020-00000179,PRJ-2021-00407,VND-000938,PO-2024-0000665,,INV-2019-0000368,5.04,MATERIAL,POSTED,24416.51,23298.51,-1118.0,SAR,2020-07-03,2020-07-03,2020-08,False,,Team right woman whose.,2020-07-03
TXN-2025-00000180,PRJ-2024-00740,VND-000481,PO-2024-0000047,,,4.03,MATERIAL,COMMITTED,2148442.57,2323030.09,174587.52,SAR,2025-04-24,,2025-01,False,,Hand so add Mr lawyer pull.,2025-04-24
TXN-2023-00000181,PRJ-2022-00594,VND-000738,PO-2020-0000854,,,6.02,LABOUR,ACCRUED,92827.76,85667.49,-7160.27,SAR,2023-10-09,,2023-11,False,,Once state wait board.,2023-10-09
TXN-2025-00000182,PRJ-2022-00842,VND-000501,PO-2022-0000815,,,8.04,SUBCONTRACT,FORECAST,10039.31,9799.25,-240.06,SAR,2025-03-13,,2025-08,False,,Likely people wall foreign.,2025-03-13
TXN-2023-00000183,PRJ-2020-00658,VND-000981,,CTR-2022-000423,INV-2023-0000141,2.01,LABOUR,POSTED,7285.65,8897.76,1612.11,SAR,2023-04-29,2023-04-29,2023-01,True,CO-0039,Determine as statement travel few impact.,2023-04-29
TXN-2022-00000184,PRJ-2021-00383,VND-000062,PO-2022-0000545,,,8.04,SUBCONTRACT,ACCRUED,74884.98,80562.89,5677.91,SAR,2022-01-07,,2022-05,True,CO-0185,Animal also you.,2022-01-07
TXN-2021-00000185,PRJ-2024-00018,VND-000515,,CTR-2019-000537,,3.01,SUBCONTRACT,COMMITTED,25972.82,22711.9,-3260.92,USD,2021-04-09,,2021-05,False,,Best thought career.,2021-04-09
TXN-2021-00000186,PRJ-2023-00815,VND-000407,PO-2021-0000714,,INV-2025-0000232,8.05,INSURANCE,POSTED,105979.48,100679.16,-5300.32,USD,2021-02-11,2021-02-11,2021-11,False,,He we recent music onto.,2021-02-11
TXN-2019-00000187,PRJ-2019-00416,VND-000389,PO-2022-0000866,,INV-2022-0000445,1.02,MATERIAL,POSTED,73854.81,82898.6,9043.79,USD,2019-06-19,2019-06-19,2019-02,False,,Those pressure street.,2019-06-19
TXN-2019-00000188,PRJ-2021-00236,VND-000217,PO-2019-0000077,,,8.03,SUBCONTRACT,FORECAST,32557.29,37187.4,4630.11,USD,2019-05-24,,2019-10,False,,Impact week allow have kitchen wear.,2019-05-24
TXN-2020-00000189,PRJ-2020-00952,VND-000871,,CTR-2024-000307,INV-2025-0000167,3.04,INSURANCE,POSTED,10196.6,11032.51,835.91,USD,2020-10-17,2020-10-17,2020-07,False,,Between rate name within grow.,2020-10-17
TXN-2023-00000190,PRJ-2023-00340,VND-000394,,CTR-2021-000355,,2.05,LABOUR,COMMITTED,3743.32,3095.16,-648.16,SAR,2023-08-12,,2023-02,False,,Every why we station begin.,2023-08-12
TXN-2025-00000191,PRJ-2023-00629,VND-000978,,CTR-2023-000803,,6.01,INSURANCE,ACCRUED,18587.18,24094.43,5507.25,EUR,2025-09-09,,2025-09,False,,Politics others again skill.,2025-09-09
TXN-2022-00000192,PRJ-2020-00191,VND-000697,,CTR-2020-000085,,5.02,MATERIAL,ACCRUED,131215.75,122553.68,-8662.07,SAR,2022-07-14,,2022-11,False,,Writer skin day stop.,2022-07-14
TXN-2022-00000193,PRJ-2024-00325,VND-000370,PO-2024-0000277,,INV-2025-0000105,5.04,LABOUR,POSTED,50068.16,43371.72,-6696.44,SAR,2022-04-06,2022-04-06,2022-09,False,,Debate democratic thank forget challenge too.,2022-04-06
TXN-2022-00000194,PRJ-2020-00106,VND-000027,PO-2019-0000424,,INV-2021-0000398,6.04,EQUIPMENT,POSTED,5604.87,6667.47,1062.6,SAR,2022-10-14,2022-10-14,2022-04,False,,Everyone worker would.,2022-10-14
TXN-2020-00000195,PRJ-2023-00702,VND-000390,PO-2019-0000172,,INV-2022-0000446,5.04,MATERIAL,POSTED,47087.9,44167.55,-2920.35,SAR,2020-06-02,2020-06-02,2020-02,False,,Economy company produce ago address so.,2020-06-02
TXN-2020-00000196,PRJ-2024-00739,VND-000641,PO-2024-0000007,,,8.01,SUBCONTRACT,ACCRUED,64729.74,82492.34,17762.6,USD,2020-06-19,,2020-07,False,,Open administration enter camera.,2020-06-19
TXN-2021-00000197,PRJ-2020-00451,VND-000343,PO-2023-0000971,,,3.03,OVERHEAD,ACCRUED,9645.18,11069.25,1424.07,EUR,2021-09-03,,2021-07,False,,Moment second live sing message.,2021-09-03
TXN-2021-00000198,PRJ-2019-00753,VND-000712,PO-2019-0000837,,,4.03,INSURANCE,ACCRUED,45733.56,54557.09,8823.53,SAR,2021-07-06,,2021-10,False,,Later develop past.,2021-07-06
TXN-2023-00000199,PRJ-2019-00185,VND-000699,PO-2021-0000299,,,8.02,LABOUR,COMMITTED,39628.87,48174.48,8545.61,USD,2023-02-05,,2023-07,False,,Feeling poor all your suggest international.,2023-02-05
TXN-2020-00000200,PRJ-2020-00649,VND-000311,PO-2020-0000613,,INV-2024-0000491,7.04,SUBCONTRACT,POSTED,6539.03,7134.88,595.85,SAR,2020-09-30,2020-09-30,2020-12,False,,Make travel available.,2020-09-30
TXN-2019-00000201,PRJ-2024-00810,VND-000992,,CTR-2019-000674,INV-2019-0000681,2.01,FREIGHT,POSTED,62111.16,60713.93,-1397.23,EUR,2019-11-28,2019-11-28,2019-10,False,,Focus chance call.,2019-11-28
TXN-2024-00000202,PRJ-2020-00663,VND-000410,PO-2024-0000265,,,7.01,MATERIAL,FORECAST,84219.08,76723.63,-7495.45,SAR,2024-09-22,,2024-12,False,,Plan nature foot yes most law.,2024-09-22
TXN-2022-00000203,PRJ-2022-00384,VND-000401,,CTR-2024-000495,,3.03,SUBCONTRACT,ACCRUED,184347.32,157114.55,-27232.77,SAR,2022-08-01,,2022-02,False,,Involve soldier boy pressure there necessary.,2022-08-01
TXN-2024-00000204,PRJ-2019-00146,VND-000357,PO-2020-0000488,,INV-2024-0000100,4.05,MATERIAL,POSTED,176434.16,179801.05,3366.89,SAR,2024-12-22,2024-12-22,2024-02,False,,Involve thousand including still.,2024-12-22
TXN-2025-00000205,PRJ-2021-00728,VND-000118,,CTR-2024-000759,INV-2019-0000250,2.02,MATERIAL,POSTED,4598.55,4865.25,266.7,SAR,2025-10-10,2025-10-10,2025-09,False,,Indeed believe interview professor hear.,2025-10-10
TXN-2022-00000206,PRJ-2021-00238,VND-000817,PO-2023-0000629,,,7.04,LABOUR,ACCRUED,8895.16,11043.77,2148.61,SAR,2022-08-19,,2022-07,False,,Rather listen before.,2022-08-19
TXN-2020-00000207,PRJ-2020-00211,VND-000286,PO-2024-0000893,,,2.05,OVERHEAD,COMMITTED,78633.48,84015.51,5382.03,SAR,2020-07-06,,2020-08,False,,Behavior benefit school.,2020-07-06
TXN-2024-00000208,PRJ-2022-00884,VND-000502,PO-2019-0000117,,,7.05,SUBCONTRACT,ACCRUED,78486.27,76442.67,-2043.6,USD,2024-08-22,,2024-11,False,,News only no.,2024-08-22
TXN-2021-00000209,PRJ-2021-00941,VND-000630,PO-2022-0000120,,,6.01,SUBCONTRACT,ACCRUED,78634.95,70104.81,-8530.14,SAR,2021-12-22,,2021-07,False,,Prove improve them wait institution.,2021-12-22
TXN-2020-00000210,PRJ-2022-00589,VND-000393,PO-2023-0000296,,,3.05,MATERIAL,ACCRUED,10000000.0,8701482.68,-1298517.32,SAR,2020-06-10,,2020-10,False,,Why outside goal.,2020-06-10
TXN-2021-00000211,PRJ-2023-00975,VND-000010,,CTR-2021-000507,,7.05,LABOUR,ACCRUED,85505.48,85896.0,390.52,SAR,2021-09-09,,2021-08,False,,Medical choice lot suggest glass news.,2021-09-09
TXN-2019-00000212,PRJ-2023-00579,VND-000032,PO-2023-0000296,,,1.03,MATERIAL,COMMITTED,199455.9,176339.86,-23116.04,SAR,2019-08-23,,2019-08,False,,Several off southern.,2019-08-23
TXN-2019-00000213,PRJ-2023-00587,VND-000117,,CTR-2023-000043,INV-2024-0000779,6.05,EQUIPMENT,POSTED,151903.79,176130.94,24227.15,SAR,2019-10-07,2019-10-07,2019-07,False,,Window stand party poor ago upon.,2019-10-07
TXN-2025-00000214,PRJ-2023-00670,VND-000770,PO-2023-0000883,,INV-2024-0000837,1.04,OVERHEAD,POSTED,96479.6,81379.72,-15099.88,SAR,2025-03-02,2025-03-02,2025-04,False,,Ahead event several TV.,2025-03-02
TXN-2024-00000215,PRJ-2023-00603,VND-000706,,CTR-2020-000804,INV-2023-0000212,7.02,SUBCONTRACT,POSTED,22631.46,27310.85,4679.39,SAR,2024-01-31,2024-01-31,2024-09,False,,Accept thank not husband center.,2024-01-31
TXN-2023-00000216,PRJ-2019-00173,VND-000332,,CTR-2021-000696,,5.05,MATERIAL,FORECAST,113374.73,136910.24,23535.51,EUR,2023-03-11,,2023-07,False,,Begin most heavy.,2023-03-11
TXN-2021-00000217,PRJ-2024-00888,VND-000672,,CTR-2022-000849,INV-2022-0000254,4.02,OVERHEAD,POSTED,11393.09,13452.24,2059.15,SAR,2021-12-13,2021-12-13,2021-03,False,,Game have return since nothing.,2021-12-13
TXN-2021-00000218,PRJ-2022-00643,VND-000425,,CTR-2020-000285,INV-2019-0000712,2.04,LABOUR,POSTED,25457.66,32284.59,6826.93,SAR,2021-07-08,2021-07-08,2021-08,False,,Third choose senior.,2021-07-08
TXN-2019-00000219,PRJ-2023-00890,VND-000793,,CTR-2023-000815,,8.03,LABOUR,COMMITTED,17535.01,18713.58,1178.57,SAR,2019-04-22,,2019-04,False,,Purpose evening product.,2019-04-22
TXN-2021-00000220,PRJ-2019-00849,VND-000291,,CTR-2022-000781,INV-2025-0000050,8.03,EQUIPMENT,POSTED,41060.88,33791.93,-7268.95,SAR,2021-11-17,2021-11-17,2021-08,False,,Parent increase democratic mention generation book.,2021-11-17
TXN-2025-00000221,PRJ-2023-00162,VND-000452,,CTR-2024-000932,,7.02,INSURANCE,ACCRUED,1169384.21,1012635.91,-156748.3,SAR,2025-11-29,,2025-05,False,,Main project animal house out account.,2025-11-29
TXN-2021-00000222,PRJ-2022-00257,VND-000085,PO-2023-0000313,,INV-2022-0000744,3.01,FREIGHT,POSTED,2206.37,2536.71,330.34,USD,2021-04-30,2021-04-30,2021-02,False,,War should share face.,2021-04-30
TXN-2019-00000223,PRJ-2023-00219,VND-000489,PO-2024-0000352,,INV-2024-0000837,8.01,EQUIPMENT,POSTED,101660.11,87457.88,-14202.23,SAR,2019-08-05,2019-08-05,2019-08,False,,Account section compare.,2019-08-05
TXN-2022-00000224,PRJ-2021-00092,VND-000749,PO-2019-0000793,,,6.03,LABOUR,COMMITTED,3232.23,3900.28,668.05,SAR,2022-03-10,,2022-11,False,,Mouth discover next property government.,2022-03-10
TXN-2023-00000225,PRJ-2021-00577,VND-000009,,CTR-2022-000156,,6.02,LABOUR,ACCRUED,17891.88,22542.82,4650.94,SAR,2023-11-12,,2023-04,False,,Technology amount affect TV television.,2023-11-12
TXN-2019-00000226,PRJ-2024-00144,VND-000771,PO-2019-0000144,,INV-2022-0000254,6.04,SUBCONTRACT,POSTED,185985.85,174544.71,-11441.14,USD,2019-02-13,2019-02-13,2019-10,False,,Investment identify policy face if whom.,2019-02-13
TXN-2023-00000227,PRJ-2020-00292,VND-000798,,CTR-2024-000522,,5.02,LABOUR,FORECAST,39991.41,35765.25,-4226.16,USD,2023-07-20,,2023-01,False,,Soon peace story turn.,2023-07-20
TXN-2025-00000228,PRJ-2022-00978,VND-000246,PO-2022-0000911,,,8.05,LABOUR,ACCRUED,7211.14,9294.07,2082.93,SAR,2025-07-04,,2025-03,False,,Join black job.,2025-07-04
TXN-2025-00000229,PRJ-2022-00583,VND-000431,PO-2024-0000070,,INV-2024-0000015,8.01,SUBCONTRACT,POSTED,12419.77,11563.96,-855.81,SAR,2025-01-21,2025-01-21,2025-07,False,,Model how financial fund four.,2025-01-21
TXN-2024-00000230,PRJ-2019-00730,VND-000514,,CTR-2024-000551,,7.01,MATERIAL,COMMITTED,100649.21,111521.69,10872.48,SAR,2024-05-22,,2024-02,False,,Baby plan most create.,2024-05-22
TXN-2020-00000231,PRJ-2020-00998,VND-000828,,CTR-2019-000748,INV-2020-0000977,2.03,MATERIAL,POSTED,12142.29,14852.86,2710.57,SAR,2020-01-30,2020-01-30,2020-07,False,,Go when population challenge bill.,2020-01-30
